mouseSymbol,humanSymbol,B6.1.Tfh,B6.2.Tfh,B6.3.Tfh,B6.4.Tfh,TC1.Tfh,TC2.Tfh,TC4.Tfh,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Sign_score,mouseIDwtSS
Atp6v0c,ATP6V0C,8.572426836184679,8.554736432087259,8.546529835700559,8.57824140657129,8.88773012832494,8.718643306573929,8.64500037110429,402.696373401343,0.309123379584903,0.114188626197437,2.7071293339707596,0.00678678117190276,0.0219707193493344,*,Atp6v0c*
Atp6v0d1,ATP6V0D1,10.1483648605067,10.2848990012894,10.1829121843845,10.2846067003319,10.022455539245101,9.79394371848198,10.010222447835199,1110.9537437242,-0.374868746122003,0.0973649007818813,-3.8501425371119304,0.000118049104722791,0.000661707243809074,***,Atp6v0d1***
Atp6v0d2,ATP6V0D2,7.23475951754787,7.51249060170323,7.46894620698313,7.59055477879442,7.47685031617396,7.32909608862101,7.500763863923759,175.612675636241,-0.0455081165709057,0.19844517054327,-0.229323376559486,0.8186175856857081,0.889804503897066,,Atp6v0d2
Atp6v0e,ATP6V0E1,10.486838754345401,10.6385979187528,10.509354245160099,10.53855976621,10.3252591895983,10.2247832158813,10.2727193382203,1387.7681834954599,-0.35298118233359205,0.0759335952659946,-4.648550896307531,3.34275143800434e-06,2.88063325437557e-05,****,Atp6v0e****
Atp6v0e2,ATP6V0E2,3.8394221141311498,3.80458973347228,3.76662790513109,3.75170657414234,3.74424751271069,3.7617438811476402,3.7626505020751204,13.7201615911165,-0.5061407974324079,0.497893945291652,-1.01656347143552,0.30936113879615995,0.46789475147074605,,Atp6v0e2
Atp6v1a,ATP6V1A,10.135371918941699,10.070862685261801,9.98365716962333,10.0745168791555,9.843900866434561,9.85018948012464,9.866943886164838,1011.2128479891801,-0.28983522759511704,0.0758334036465039,-3.821999457471,0.00013237398110004498,0.000731944835363056,***,Atp6v1a***
Atp6v1b1,ATP6V1B1,-1.6249349435025502,-1.6249538874946396,-1.62484556062309,-1.6146575369952199,-1.62460258793957,-1.62433064526615,-1.6247525085813999,0.274331943315741,-1.2737223429571698,3.8147252108958,-0.333896223853583,0.73845786935815,,,Atp6v1b1
Atp6v1b2,ATP6V1B2,10.8916828657581,10.873411843148698,10.9408010323914,10.8688259154824,10.6778892149287,10.5724170441836,10.6112798802948,1766.19094204008,-0.349116894349008,0.0640364394950842,-5.4518473716173395,4.98492326334305e-08,6.937896699322939e-07,*****,Atp6v1b2*****
Atp6v1c1,ATP6V1C1,10.2646206510724,10.2038346660629,10.168548397682901,10.1881180567687,9.91223789710835,9.881329493537901,9.93214731532058,1090.39230702139,-0.40065609738328495,0.0698506145804482,-5.73589938742546,9.69962321139919e-09,1.61066394621021e-07,*****,Atp6v1c1*****
Atp6v1c2,ATP6V1C2,1.2774803826229801,1.26961973104961,1.27786607525116,1.2698331595865702,1.31266290230636,1.2894196023922,1.33414349834525,2.49961343860973,3.4740690998587502,1.4362605812193798,2.41882924678562,0.0155705473649507,0.0441526323496677,*,Atp6v1c2*
