"MID"	"ftest_pval"	"ftest_fscore"	"padj_lim_ftest_fscore"
"MID_51"	0.616717381197285	0.612462015406906	0.749332988031412
"MID_52"	0.871601386611705	0.233635635881021	0.906465442076174
"MID_53"	0.0145154901339427	4.78214963195867	0.0778767565916289
"MID_54"	2.52072862201656e-09	68.0229941878914	6.77239769644556e-07
"MID_55"	8.37098282063664e-07	29.9998332253192	5.65878438675037e-05
"MID_56"	1.80283898059032e-06	26.7369750105473	8.70513679199328e-05
"MID_57"	0.028609253776436	3.90861861043192	0.120874097205442
"MID_58"	0.0327924614579932	3.74101172935979	0.13195061872383
"MID_59"	0.218016472206781	1.64806489319269	0.383799831280688
"MID_60"	0.375674839755145	1.10589909575156	0.561849981580703
"MID_61"	0.0016386885174206	8.11946734201681	0.0213029507264678
"MID_62"	0.0610950434437585	3.00834089163798	0.192991819476545
"MID_63"	0.0581816510677368	3.06408727025371	0.192991819476545
"MID_64"	0.666234023051521	0.532928260885242	0.782045439241113
"MID_65"	0.972365008099679	0.075389050621648	0.98107275444087
"MID_66"	0.0138112501177116	4.84893471019058	0.0765279104883039
"MID_67"	0.202433642215393	1.72324926501654	0.379589069370599
"MID_68"	0.0222981083106727	4.22153650878123	0.105527775479736
"MID_69"	0.011592451351172	5.08725227143887	0.0687412027490553
"MID_70"	0.893181913097784	0.202436265569198	0.923227787850309
"MID_71"	0.00232710260881442	7.52170978887825	0.0249228292756057
"MID_72"	0.478337336613975	0.867260255361065	0.659862677542058
"MID_73"	0.00163309836542845	8.12541828515022	0.0213029507264678
"MID_74"	0.217689893583426	1.64958080582919	0.383799831280688
"MID_75"	0.417414566246672	1.00194406729718	0.598327333891671
"MID_76"	0.000245265745486883	11.8441593156423	0.00552665479830442
"MID_77"	0.549669303644849	0.728798590508373	0.711832278283367
"MID_78"	0.661377235419549	0.540530669015996	0.781627641859467
"MID_79"	0.486955808906292	0.849552062110399	0.663673642783575
"MID_80"	0.0031500982845361	7.02578195407844	0.0270110337638441
"MID_81"	0.410842731444175	1.01760485633225	0.595613289495561
"MID_82"	1.62603691621397e-07	38.1089946003639	1.37400119420081e-05
"MID_83"	0.426997794552994	0.979537826293235	0.60640863260047
"MID_84"	0.591846961848916	0.654314500610469	0.747071684851833
"MID_85"	0.00309615763187317	7.05358051517519	0.0270110337638441
