Unnamed: 0,mArray_stat,mArray_padj,mArray_log2FC_TCvsB6,RNAseq_baseMean,RNAseq_log2FoldChange,RNAseq_lfcSE,RNAseq_stat,RNAseq_pvalue,RNAseq_padj,annot,mouseSymbol,metabolism,stat_annot
Pgpep1l,-9.80134,6.49e-05,-0.615959,131.065537794204,-1.4889369227126898,0.20814438313925893,-7.15338506980762,8.466367180287179e-13,3.03340020504523e-11,NA,,,co_low_FC1.5
Edn3,9.28179,8.89e-05,0.6726270000000001,561.715031125016,0.9803530511487152,0.141919994141453,6.907786722225982,4.9227331316506914e-12,1.5662167731659795e-10,NA,,,co_high_FC1.5
Plxna1,10.0249,8.909999999999997e-05,0.459119,307.52962183492804,1.54054209902798,0.13634154548713098,11.299139184052901,1.3251050629995e-29,2.81063617895947e-27,NA,,,co_high_FC0
Atf6,-9.75545,9.87e-05,-0.428992,952.5595843818139,-0.4355024096763129,0.100116471578481,-4.34995763244538,1.36163837380804e-05,0.00010028214467841801,NA,,,co_low_FC0
Mctp1,-17.8844,0.000100698,-1.18635,237.36279343249802,-2.5643863841389103,0.229391679165303,-11.1790732491695,5.16262771095731e-29,1.0139145879741799e-26,NA,,,co_low_FC1.5
Kcnn4,-9.04153,0.000110777,-0.629139,5753.3516413051,-0.6203331312356489,0.0715832975964684,-8.66589207349193,4.47991195209966e-18,3.39363996828578e-16,NA,,,co_low_FC1.5
Esm1,-11.7055,0.000111938,-0.882611,223.02543800557004,-2.9339845830782503,0.272201447138597,-10.7787251461024,4.33856871547905e-27,7.115252693385641e-25,NA,,,co_low_FC1.5
Nav2,-26.944000000000006,0.000118099,-1.46396,2535.2770746945107,-2.31359396570035,0.128553407074558,-17.997142342237,2.0513378457623791e-72,2.330905889313418e-69,NA,,,co_low_FC1.5
1700049G17Rik,-11.7326,0.000120942,-0.422254,130.167867145742,-1.5912805377198005,0.191031205203674,-8.32995078486369,8.087596878074129e-17,5.33848510939433e-15,NA,,,co_low_FC0
Ccdc61,-8.80988,0.000122245,-0.525591,332.623479692213,-1.49991718506591,0.127520883632142,-11.7621297966591,6.117147752529229e-32,1.52049353823805e-29,NA,,,co_low_FC0
Zfp358,14.5946,0.000127445,0.290927,116.15993907754999,0.0475034673953781,0.193932019750524,0.244949067495336,0.8064958683290758,0.8821434033837131,NA,,,
Zfp69,11.5789,0.00013788,0.7914939999999999,143.00963279200198,1.36867355686241,0.278701220714511,4.91089903859593,9.06597608525864e-07,9.04210329556705e-06,NA,,,co_high_FC1.5
Med8,-8.808819999999997,0.000138609,-0.496569,959.70848965688,-0.100728823169505,0.0804698780110984,-1.25175811942467,0.210658015044233,0.35372046689082204,NA,,,
Calcrl,-8.95177,0.000139973,-0.406858,506.168916973673,-1.08542672152145,0.12473042415835403,-8.70218095421067,3.25565908129923e-18,2.53877571888766e-16,NA,,,co_low_FC0
Fbxo17,8.50757,0.000146937,0.631397,194.579207468524,1.88214884409286,0.178696089933432,10.5326806243718,6.10701541212335e-26,9.165132186420579e-24,NA,,,co_high_FC1.5
Dkkl1,-8.4535,0.000151104,-0.8787780000000001,46.818181025109396,-5.0,0.6888914632481671,-7.98332767665481,1.42440118024169e-15,8.006845927662469e-14,NA,,,co_low_FC1.5
Pop4,-8.376619999999999,0.000159242,-0.740324,300.905768248952,-0.499316892826886,0.117376543066245,-4.25397511106696,2.10008654177325e-05,0.000145442650006656,NA,,,co_low_FC0
9830147E19Rik,-12.9563,0.000164487,-1.70075,141.714013648825,-5.0,0.566042112619569,-11.6960253587346,1.33564159775614e-31,3.26882869801611e-29,NA,,,co_low_FC1.5
Bend3,9.0501,0.00016764,0.312108,345.16915080846496,0.28993906306058603,0.140407977919939,2.0649757040580003,0.0389252991939148,0.0935948699481253,NA,,,
Gm23062,8.61134,0.000173408,0.377294,0.456156849854676,1.36692001749618,2.73432428320289,0.499911450113376,0.6171374295217379,,NA,,,
Arhgap39,8.3466,0.000174857,0.254283,1616.92954040958,0.66008966626423,0.102129008651208,6.4632926039512695,1.0244891643937801e-10,2.611790645380811e-09,NA,,,co_high_FC0
Zfp111,-10.3315,0.000185368,-0.371624,107.756113644816,-0.612965009890864,0.20109850345021896,-3.04808339880361,0.0023030600091650303,0.008775348173843671,NA,,,co_low_FC0
Actr2,-8.011989999999999,0.000205607,-0.31042600000000004,8305.24551198921,-0.369282690731194,0.044542536275877,-8.29056272063222,1.12713938999993e-16,7.34857926890116e-15,NA,,,co_low_FC0
Dhx34,8.28437,0.000207201,0.366389,1616.49430238225,1.07724996182842,0.0709988802064333,15.172773974691601,5.3564325930095175e-52,3.2773126803690594e-49,NA,,,co_high_FC0
Kcnq1,8.12637,0.000216869,0.546316,57.267378447126205,1.74678898805639,0.8626956100649771,2.02480338102662,0.0428875577720118,0.101044915437969,NA,,,
Xpc,10.9038,0.000226422,0.359074,1014.7247986754303,0.7735139892854008,0.0701559102674271,11.0256425486726,2.8745822522806397e-28,5.25619016888281e-26,NA,,,co_high_FC0
Myo1d,8.10516,0.000229548,0.37404,126.63856973682199,0.703806025367759,0.20729243165713,3.39523261771507,0.000685703142246787,0.00308576112782515,NA,,,co_high_FC0
Mill2,8.035110000000001,0.000233246,0.622712,50.23941124306089,4.036949849534871,0.35989538926516995,11.217009080826099,3.36457940595798e-29,6.86201656281789e-27,NA,,,co_high_FC1.5
1110051M20Rik,-9.48123,0.000245844,-0.6326609999999999,220.261838442033,-3.3622079991404403,0.198168163280816,-16.9664387229345,1.4549211177545595e-64,1.2181518495389199e-61,NA,,,co_low_FC1.5
Zfp30,8.44315,0.000248006,0.511224,37.9761993329205,2.62889121752165,0.334807948726737,7.8519378871356915,4.09657379282391e-15,2.1942187170452108e-13,NA,,,co_high_FC0
5330416C01Rik,7.74447,0.000278184,0.336948,9.98800952189376,5.0,1.16683187436781,6.06263610596514,1.3390840424524802e-09,2.7101970670908398e-08,NA,,,co_high_FC0
Nomo1,-7.52013,0.000286408,-0.26278,1120.02800982673,-0.551599646836398,0.0646197974536332,-8.536078238750111,1.38854356183264e-17,9.949977919654787e-16,NA,,,co_low_FC0
Zcchc9,-7.85959,0.00029824,-0.5737949999999999,590.7600189700589,0.14136769846896202,0.0829322221149503,1.70461727497204,0.0882658273730987,0.1810711550198,NA,,,
Bcam,-8.224310000000001,0.00030224,-0.591352,219.769895377031,-3.11996765850898,0.224064316222282,-13.924428981426196,4.501245019060678e-44,2.10605311068286e-41,NA,,,co_low_FC1.5
Rgs3,8.541030000000001,0.000304577,0.356212,3683.38341914245,0.700655710967256,0.0721255161544986,9.714394410244427,2.61800606088636e-22,3.1080030161627e-20,NA,,,co_high_FC0
Spry1,7.51133,0.000308303,0.424616,1601.45574952992,1.56255032406334,0.15096119507064498,10.350675372781199,4.15544020241887e-25,6.00952206727995e-23,NA,,,co_high_FC0
Pdcd5,-7.66184,0.000309141,-0.280516,399.776415095756,-0.386994345953063,0.10595139122660302,-3.65256502508194,0.000259633821233086,0.0013191487793599301,NA,,,co_low_FC0
Nt5c1a,10.7449,0.000310916,0.729537,16.4290040008084,5.0,1.17617826144809,6.62649867897891,3.43742548267404e-11,9.46065131113818e-10,NA,,,co_high_FC1.5
Gm10472,7.83053,0.000314856,0.289959,1.0500301805542,1.94114348282028,1.77326487529513,1.09467204243653,0.273660341097341,,NA,,,
Slamf6,-7.41732,0.000335105,-0.525858,15801.7836628916,0.512886653517596,0.0878935567278984,5.8353157229192005,5.36888052014056e-09,9.46875291733881e-08,Slamf6,,,
Fgd6,8.42787,0.00033753300000000005,0.495692,1160.94393200646,0.6720720855844511,0.251706775545278,2.6700595728046097,0.0075837790438613,0.0241672189562791,NA,,,co_high_FC0
Gfod2,7.42517,0.000361158,0.13302,82.18471008235251,-0.187671785365673,0.218761009401441,-0.857884985442187,0.390955975797326,0.5519130367979781,NA,,,
Alad,7.37088,0.000371029,0.547642,750.239008912388,0.823208313252098,0.0835981595340231,9.8472061806225,7.047576198547698e-23,8.75881579425756e-21,NA,,,co_high_FC0
Mfge8,7.59875,0.000371152,0.6656880000000001,475.836353073553,1.22708187604094,0.12567999326057594,9.763541866976349,1.61417208472428e-22,1.97524996336876e-20,NA,,,co_high_FC1.5
Gm13160,-8.601560000000001,0.000381199,-0.353814,0.305254898775473,0.429297661148557,3.61569890783854,0.118731584706313,0.9054880125589208,,NA,,,
Slc38a6,7.171239999999999,0.000383612,0.293145,269.96616999167196,0.675760181265175,0.125975419746141,5.36422250171447,8.12986391980672e-08,1.07595570080104e-06,NA,,,co_high_FC0
Plagl1,7.8215,0.000421545,0.7532479999999999,1213.1452666745,0.987547827800109,0.34623792217919497,2.8522231810558503,0.00434146073263713,0.0150564546184416,NA,,,co_high_FC1.5
Hdac9,-7.0063,0.000427121,-0.393315,106.154667193145,-0.24940272117912896,0.289104205844197,-0.862674136652082,0.388316656260683,0.5497811826090191,NA,,,
Kcnq4,7.7198,0.000428002,0.26121500000000003,53.494536774127205,2.51762013057962,0.306423478840559,8.21614629566164,2.10147072922564e-16,1.3265950936714899e-14,NA,,,co_high_FC0
Fuz,-12.2602,0.000442119,-0.324564,751.7729827424008,-0.36472032253562703,0.0879858464003323,-4.14521582114654,3.39493800303475e-05,0.00022335266233365096,NA,,,co_low_FC0
Hpcal4,7.076389999999999,0.000457023,0.6557569999999999,73.3115314006553,5.0,0.5290004481545539,10.7043582399089,9.710113162662579e-27,1.54468480191636e-24,NA,,,co_high_FC1.5
Gm4956,-7.34859,0.000477763,-1.40544,316.381300195588,-0.606376159182454,0.247160587053738,-2.45336914922692,0.0141525018765516,0.0407932596217038,NA,,,co_low_FC1.5
Igkv4-55,-7.00513,0.000482771,-4.17471,19.1709868118741,-2.70808207002411,1.54673300561085,-1.7508400352229,0.079973468263139,0.16737507342849806,NA,,,
Nrros,-8.864410000000003,0.000498796,-0.414558,843.7547890934641,-0.0368335507473789,0.0845770721607629,-0.435502788242257,0.663197515578871,0.7846904994374398,NA,,,
Pkd1,6.87385,0.000504826,0.16657,6462.14757618989,0.347010872064266,0.08444500247283501,4.10931211916176,3.96839422757096e-05,0.00025527381873109104,NA,,,co_high_FC0
Serinc5,-6.9924100000000005,0.000512243,-0.683858,2511.7327379930607,-0.6488053200750961,0.115164785657832,-5.633712739263671,1.763707103279e-08,2.77243602756546e-07,NA,,,co_low_FC1.5
Sash1,7.35493,0.000518797,0.35178200000000004,62.5411051400111,0.765962676751039,0.361626991903238,2.11810150763301,0.0341664718896394,0.0843713497082246,NA,,,
Cxxc5,6.816910000000001,0.000521125,0.43131,954.366950451134,0.755647239783338,0.17943862345901002,4.21117385553258,2.5404713168447e-05,0.00017248748488418898,NA,,,co_high_FC0
AU020206,6.9085899999999985,0.000558088,0.298647,5291.79250089627,0.8393200978760842,0.0983963843612704,8.52998921987267,1.4636135472046602e-17,1.0361838647829598e-15,NA,,,co_high_FC0
Klk1b11,-6.75438,0.00058224,-0.373307,0.4012278310906521,-1.83154116920898,2.82565197839858,-0.648183563726413,0.5168662313158641,,NA,,,
Pdzrn3,6.6146600000000015,0.000586202,0.821498,237.339064873307,0.968697545454717,0.249558479163382,3.88164549127792,0.000103752050143306,0.000590514351942652,NA,,,co_high_FC1.5
Chn2,7.237539999999999,0.000587904,0.521655,761.030824420186,0.583803083957401,0.111414835444682,5.23990437743152,1.60659824795462e-07,1.95844941980553e-06,NA,,,co_high_FC0
Gfra4,6.774189999999999,0.000602278,0.551191,119.15249565316499,1.65592820971726,0.302844316851716,5.46791905138528,4.553497350655191e-08,6.420700781235521e-07,NA,,,co_high_FC0
Il4,8.1132,0.000602698,1.08681,209.18604106067295,0.9354876463512528,0.159100056422763,5.87986998486951,4.10588859419269e-09,7.48184143830669e-08,Il4,,,co_high_FC1.5
Mtus1,7.8543,0.0006071830000000001,1.2721,670.932847337246,5.0,0.226311383186614,31.504162360662693,7.617979690912993e-218,6.059341046152194e-214,NA,,,co_high_FC1.5
Agbl1,10.2438,0.000629384,0.575871,16.466816004245903,2.37327299629543,0.494890864048364,4.79554820810654,1.62230547516003e-06,1.52167662139421e-05,NA,,,co_high_FC0
Pde11a,-6.50203,0.000634054,-0.614081,127.123742694874,-1.91110497442024,0.212353306949478,-8.99964781276009,2.26442910959838e-19,1.9792603448072003e-17,NA,,,co_low_FC1.5
Klf14,6.8411800000000005,0.000640772,0.318757,0.336001243264117,2.16125548033319,3.7609038327045097,0.5746638511570239,0.5655186597580799,,NA,,,
Hdac4,6.96714,0.000645456,0.17465,1863.2526903129199,0.13155942552345498,0.0977867530393386,1.3453706298084098,0.17850557501838302,0.31335981984026,NA,,,
Hdac4,0.203155,0.847733,0.0159237,1863.2526903129199,0.13155942552345498,0.0977867530393386,1.3453706298084098,0.17850557501838302,0.31335981984026,NA,,,
Bace1,6.45615,0.0006604889999999999,0.174058,6.93026613263694,-0.299156346477249,0.6883009565189729,-0.434630147821105,0.6638309083923559,0.784833267474882,NA,,,
F2rl1,-7.63702,0.000672673,-0.796844,924.691949516523,-1.63110950416639,0.123057089468718,-13.2549007229773,4.22675883929839e-40,1.6399824296477802e-37,NA,,,co_low_FC1.5
Zfp658,9.48795,0.0006762410000000001,0.333062,337.40478958246496,1.7995440777019298,0.116858882609291,15.3992921849045,1.6547066461863194e-53,1.0967947219805e-50,NA,,,co_high_FC0
Cobl,-6.57225,0.000677573,-0.567339,81.3538791113146,-5.0,1.20324523845943,-7.88957770014903,3.0321080271518396e-15,1.65187583890176e-13,NA,,,co_low_FC0
Fam69c,6.65393,0.000678345,0.292783,25.3468841114952,2.03973999135591,0.448630753958135,4.5465897586375705,5.45221238094946e-06,4.44560710180133e-05,NA,,,co_high_FC0
Rpl31-ps15,-7.82375,0.000684386,-0.127223,0.273900602037416,0.4292964331822001,3.75410009485242,0.114354018895459,0.908957162417339,,NA,,,
Myo1f,-11.3356,0.000684421,-0.447129,2357.51699216241,-0.19323060864942104,0.0764938323633816,-2.5260939696613,0.011533862594005,0.0342954553542863,NA,,,co_low_FC0
Klk1b27,-9.74485,0.000698932,-1.36503,56.522849520781,-4.0301524670627495,0.454292891051112,-8.87126465425875,7.23198526232157e-19,6.08711225148209e-17,NA,,,co_low_FC1.5
Tmco1,6.82982,0.0006990410000000001,0.39317,938.1755699356372,0.3531133701978301,0.0920834391808273,3.8347109245605897,0.000125712055059884,0.000699974578891367,NA,,,co_high_FC0
Edem1,-9.62733,0.0007137560000000001,-0.492606,3518.931785479,-0.158799827919758,0.0597057998415232,-2.65970522698396,0.0078209066450791,0.0248234203730882,NA,,,co_low_FC0
Tlr4,6.43968,0.000719369,0.525135,196.195675470796,0.7763206259500579,0.157926770918135,4.91569998827167,8.846578791072771e-07,8.84546671328634e-06,NA,,,co_high_FC0
Dhx29,-6.55622,0.0007358960000000001,-0.259463,708.9188262494058,-0.17768642925674902,0.10170130830560198,-1.747140053723,0.0806130470617804,0.16840527386889004,NA,,,
Mtfr2,-7.07172,0.000738685,-0.356942,10.943193217668199,0.351780581025977,0.71840232187513,0.489670718362631,0.6243669254626129,0.7544520421226659,NA,,,
Zfp74,6.81525,0.00074163,0.382945,319.426883587637,1.14202164403212,0.10696000688520403,10.6770902254878,1.30291686472897e-26,2.01231082369985e-24,NA,,,co_high_FC0
Gm13256,7.343610000000001,0.00074969,0.273619,4.41836047256022,1.00574349091207,0.899088480884885,1.11862571070004,0.26329985013700696,0.41698846321252897,NA,,,
Slc1a4,6.3973900000000015,0.000773059,1.04635,669.467797491366,1.17309295349016,0.3913355919620539,2.99766486255078,0.00272056666317282,0.0101236899363165,NA,,,co_high_FC1.5
Ptprj,6.51212,0.000777267,0.540043,1278.89811337889,0.828851345855207,0.15638096334134602,5.3002061641352185,1.1567198852123196e-07,1.47562950552988e-06,NA,,,co_high_FC0
Pbx3,6.22116,0.000806695,0.38877,274.510666684993,0.321242989873975,0.12432806449066698,2.58383327360565,0.00977090151890943,0.0298742074500887,NA,,,co_high_FC0
Ivd,-6.18909,0.000819332,-0.231115,1081.3230634587899,-0.404472118653333,0.16936057527807,-2.38823066105696,0.0169297125227041,0.0472531448371148,NA,,,co_low_FC0
Erap1,-6.2356099999999985,0.0008219960000000001,-0.355246,2843.7079457592604,-0.295575544713697,0.0647211572712697,-4.56690759522166,4.9497207301838e-06,4.07768810853257e-05,NA,,,co_low_FC0
Arrdc4,8.02341,0.000851695,0.6982550000000001,774.218763385231,0.5158339886397589,0.125475450004215,4.11103517558558,3.9388918139668e-05,0.00025399226176158797,NA,,,co_high_FC0
Muc20,7.39629,0.000891645,0.615147,14.3208838736959,2.81172121383172,0.551203704792189,5.10105645043111,3.37762793173387e-07,3.75218611299039e-06,NA,,,co_high_FC1.5
Tmc3,6.1752699999999985,0.00090305,0.267077,317.893684718771,0.7679528230320759,0.3842266229060751,1.9986975843155,0.0456410845471885,0.106091479649366,NA,,,
Dhdh,11.2381,0.000910664,1.00324,285.36530782632997,2.14517720902235,0.12283265042819,17.4642263400191,2.683138835406689e-68,2.5107866231558597e-65,NA,,,co_high_FC1.5
Gm19684,6.429880000000002,0.000915872,0.180151,30.271215954663898,-0.499427179333951,0.352073063355801,-1.41853277434416,0.156035277037058,0.28156066635147303,NA,,,
Megf8,6.49817,0.000918272,0.29540500000000003,667.563996821048,1.65788559932449,0.120037682996257,13.8113762107204,2.1763371447017e-43,9.8917632279756e-41,NA,,,co_high_FC0
Gcat,-6.05609,0.000925447,-0.110812,264.667575141709,-0.376446079904116,0.119903551999129,-3.13957404620382,0.00169193649516045,0.00671205131297066,NA,,,co_low_FC0
Grik5,-8.54804,0.000928438,-0.22668,1809.0103644715305,-0.0150998559160519,0.0654262098793783,-0.23079215415183604,0.817476276788142,0.8893122212368021,NA,,,
Gm5432,7.38178,0.000938228,0.149516,7.66428402976115,-0.8108312473823309,0.6464417939556789,-1.25429892522995,0.209733374447725,0.352539995848945,NA,,,
Arl5a,7.72123,0.000940394,0.457345,1644.59551436323,0.134191926271741,0.0756430827507623,1.77401450855582,0.0760607504845739,0.160559238151354,NA,,,
Dusp4,6.08397,0.000964057,0.5789569999999999,806.2033359900612,1.05367304763775,0.17814919824727,5.91455396939399,3.3277611322432e-09,6.13418587389627e-08,NA,,,co_high_FC0
Gm5620,-5.98514,0.000977163,-0.236425,1.4195298166909098,0.0165600472363727,1.37455763993945,0.0120475466107788,0.990387681091677,,NA,,,
4933439K11Rik,7.3761,0.000983707,0.205146,25.0931996636765,1.28604737256933,0.36216469741928,3.5510014690373497,0.000383768274866477,0.0018533654270115106,NA,,,co_high_FC0
Gzma,6.9523899999999985,0.000989503,1.23045,63.1397519929072,2.58731344685904,0.301845118086375,8.571659078874559,1.02004686203966e-17,7.342491168021199e-16,NA,,,co_high_FC1.5
Mier3,-6.27583,0.000990839,-0.411169,661.383382228282,0.245021168284782,0.0966541184223691,2.53503081176596,0.0112437435901972,0.0335393724044361,NA,,,
Cd109,5.96684,0.00101079,1.29872,186.057606805628,0.567329391598831,0.22944379814273,2.47262901063865,0.0134123294220328,0.0389847134013699,NA,,,co_high_FC0
Irf6,-6.2720699999999985,0.00103301,-0.299701,137.745465217859,-1.72166060841331,0.181697492428881,-9.475423052892099,2.6568192136988797e-21,2.83655570815582e-19,NA,,,co_low_FC0
Gm14466,6.0804800000000006,0.00103804,0.934664,8.64398766673115,1.08842919292012,0.7009839853325669,1.55271620421363,0.120490949339861,0.230788382572981,NA,,,
Dmpk,5.88899,0.00106562,0.218886,35.6474135790926,2.0662571967636003,0.35343534787568204,5.84620980663879,5.0289969027193395e-09,8.918760616327679e-08,NA,,,co_high_FC0
Olfr373,6.634589999999998,0.0010852,1.12107,3.52541211932252,5.0,1.4641823149397502,3.79711137567751,0.000146392026416942,0.0008002052608043218,NA,,,co_high_FC1.5
Trpm6,7.03194,0.00111147,0.8652770000000001,164.738535837375,1.24530000553717,0.176549353934885,7.05355175639134,1.74407593407126e-12,5.992388760087621e-11,NA,,,co_high_FC1.5
Pak6,5.83225,0.0011198,0.189913,75.2838613813202,1.67243556726551,0.20753822635812,8.05844589025068,7.72705120332208e-16,4.55488550392818e-14,NA,,,co_high_FC0
Eps8l1,-12.2224,0.00115274,-1.85479,600.4097465782299,-5.0,0.655361091606561,-14.0329964331449,9.792499873666991e-45,4.8680964996966984e-42,NA,,,co_low_FC1.5
Noxo1,5.81503,0.00115283,0.20315,53.280161853378,0.16488373637364098,0.233091560062906,0.7073775486729009,0.47933188524163,0.636495127748235,NA,,,
Gm7741,5.92028,0.00115769,0.197782,1.14927749851536,-0.0984987679143867,1.7058902510141798,-0.05774038972075,0.953955421001506,,NA,,,
Gca,5.9458400000000005,0.00119209,0.663367,94.16990169347478,1.41084112529367,0.268221379035242,5.25998759072929,1.4406512366126196e-07,1.78488160997146e-06,NA,,,co_high_FC1.5
Igkv4-59,-6.1775400000000005,0.00124816,-3.81612,1.46838416737726,-2.5966533405768,1.8964646188462,-1.3692073739591295,0.170934461668426,,NA,,,
Cpt1c,23.8463,0.00125518,1.60551,495.618955033183,4.24049785731517,0.32746480106498105,12.949476840027499,2.36560676946172e-38,8.180885323608059e-36,NA,,,co_high_FC1.5
Chrnb1,6.97425,0.00128092,0.131402,112.570399578354,0.476339349654728,0.219489558698027,2.1702141663607497,0.029990625390635,0.0759898672835104,NA,,,
Slc2a4rg-ps,6.06195,0.00129262,0.543194,2562.4998712913502,0.776135931119783,0.12592121060437195,6.16366319379109,7.10810494719568e-10,1.51779508053676e-08,NA,,,co_high_FC0
Trps1,5.74075,0.00131691,0.248036,1068.61787626126,0.143206040289397,0.11622902396917,1.2321022357323,0.217910896365324,0.362949067048433,NA,,,
Bub1b,-5.8558,0.00131821,-0.798061,92.9809747816603,-1.59750540902154,0.273243855562963,-5.84644586327553,5.02186900409495e-09,8.916059388073939e-08,NA,,,co_low_FC1.5
Igkv4-72,-5.78092,0.00133083,-3.76884,6.5325545414187,-4.85558563358663,3.1648653992196603,-1.53421552612754,0.124976639235163,0.23719021438236496,NA,,,
Igkv5-39,-5.97717,0.00133883,-4.51452,53.093812825341,-3.73108533638658,0.8735074795427191,-4.2713833868255,1.94264103141537e-05,0.00013583970781431,NA,,,co_low_FC1.5
Ak2,-5.7835,0.00134194,-0.240322,1544.31039888799,-0.0944315152568188,0.07742278252091099,-1.21968640472607,0.222583777314649,0.368801450840687,NA,,,
Zfp14,6.27792,0.00138253,0.504537,148.460066155562,1.26309844659072,0.156974790370173,8.04650507009517,8.51918594444535e-16,4.98247095603811e-14,NA,,,co_high_FC0
