"","II_SC_1_Tcells","II_SC_2_Tcells","II_SC_3_Tcells","II_SC_4_Tcells","II_SC_6_Tfhcells","II_SC_7_Tfhcells","II_SC_8_Tfhcells","II_SC_9_Th1cells","II_SC_10_Th1cells","II_SC_11_Th1cells","II_SC_12_Th1cells","II_SC_13_Th17cells","II_SC_14_Th17cells","II_SC_15_Th17cells","II_SC_16_Th17cells"
"nonanoate",-0.785346450627169,1.04831981515963,0.608970880414118,-1.13826325908765,1.29950723318415,-0.964283062952535,0.944899243500341,-0.396109789174875,1.60720036813819,-0.540128031730829,-0.628559434600365,1.0114076134684,-0.723698935660068,-1.45611693339137,0.112200743359991
"(4-hydroxy-3-methoxyphenyl)acetaldehyde",1.60185427012962,1.32331283325024,1.10451425923634,1.15217686265156,0.0821933867481177,0.729111826631745,0.298466761185264,0.0112412942206625,-0.445132077804762,-1.26721380040401,-0.413083931409489,-0.692259765236221,-1.14900186940058,-1.11826543184484,-1.21791461795367
"4-hydroperoxy-2-nonenal",-0.59048952806939,-0.704812904873644,-0.264362807394699,-1.47136406944882,-0.580289106274974,-0.527514129354842,0.447313289313203,-1.26068324732151,2.47171989321673,1.24392501678629,0.2936110054362,0.402053994759527,0.765205859282711,-0.10761833537931,-0.116694930677518
"Azelaic acid",1.49842368965204,0.241052527105478,1.32626684081459,-1.00272205759063,-1.00619508718608,-0.31521052147952,-0.699961303008885,0.220686101625942,2.11580681195909,-0.521850625955057,-0.688724817861139,0.319972256517634,-0.198617950969875,0.0924040058795959,-1.38132986950326
"(R)-Pantothenate",1.6143256331766,1.66060831446741,1.10257716133519,1.1130100248244,-0.561670930334365,0.317963470596922,-1.1804742411718,-0.156151514035302,-1.12093911351386,-1.27362221004849,-1.14333880773574,0.111673698187126,-0.26450572680525,-0.275605790984628,0.0561500320418128
"carnosine",0.808177058360959,0.910984472162518,0.724829260937945,0.953321856211239,0.733151847146575,1.27170592552188,0.694632097476632,0.433253058499138,-0.280398609534254,-0.694246389968256,-0.0135572534688365,-1.45430756281963,-1.29963126388054,-1.45190895357502,-1.33600554307033
"gama-L-glutamyl-L-alpha-aminobutyrate",0.620064899522178,0.195712439279618,0.785661309667397,0.340598496581758,1.21983291563037,1.04511436060144,1.698546076054,-0.648121195993739,-0.605709699262951,-1.82356425547838,-1.63656489457314,-0.202745951035362,0.0489578620568979,-0.464326958318927,-0.573455404731161
"Galactosylglycerol",-1.88280054657467,-0.290973765363411,0.140391582578899,-1.38679865551328,-0.123828600518188,0.890151674643451,0.794355793201455,-1.13715209716341,2.13548521643287,-0.128263121801087,0.295506266343766,-0.184326383246887,0.439265438449995,0.814598130067592,-0.375610931537092
"S-[2-carboxy-1-(1 H-imidazol-4-yl)ethyl]-L-cysteine",-0.631106153253306,-0.446726453457791,-0.152975045529063,-1.16385665497104,-1.19064693666452,-1.47545797948459,-0.469048209901028,0.265929240994344,0.140409147074566,-0.0649911492385652,-0.338970294839562,1.47965533608648,1.56672677452984,0.867595963291183,1.61346241536303
"N-acetyl-seryl-aspartate",0.936079430850188,0.777870256773824,0.765123652678653,0.851192675413318,1.49474220389158,1.42509403760849,0.547866690366431,-0.757833314139916,-1.3636307882629,-1.35588666113998,-0.85132798002059,-0.740799957932077,-0.830693238415654,-0.496757734970814,-0.401039272700551
"3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid",-1.29729119592173,-1.16042507167315,-0.809700601775425,-0.970998494227572,1.6830786289189,1.81294053453013,1.38937550496369,-0.725804635646638,0.401752379309319,0.0478012818252176,0.452241351670384,-0.577895428459028,-0.133095435083548,-0.241963902057032,0.129985083626485
"Perillic acid",-0.331983331597289,2.06368170611025,0.364658652029067,1.28992429623673,0.383435573184024,0.707740844283126,-0.321699342153783,0.531173160791327,-1.38888033447044,-1.09257107936031,0.558550422474964,0.154508611551162,-1.12079202095552,-1.38358747251724,-0.414159685606036
"trans-4,5-epoxy-2(E)-decenal",0.112934084234064,0.956356295375476,-0.464115041885433,0.794395548368006,0.933309364515562,0.255863602591608,-0.202281591574672,0.726788639440583,-1.82311490627547,-2.55288789220094,0.287325422695521,0.815931843422289,-0.213823268680691,0.0977752982512154,0.275542601722877
"caprate",0.0510468608732252,-0.359675178081059,1.51575567022635,-1.31995231597107,-0.538653585060254,-0.560820116340501,0.658501722030505,-1.02386064958525,2.20404919399172,1.05746362940922,-0.858866848292212,-0.0339996802670646,0.474592884069199,-0.651490793875914,-0.61409079312688
"w-hydroxydecanoicacid",0.49108129765802,-0.47334938244102,0.972695325151555,-0.619782230649536,-0.184361041049688,-0.40230449431669,0.831543595047534,-0.323994980585887,2.60166335603697,0.275590582684944,0.417758978034935,-0.531171388945179,-0.557328975045909,-0.758994398400401,-1.73904624317959
"kynurenate",1.01690293703657,1.87849769273385,0.861438161872146,0.760265080465866,0.554546763203706,0.91757707022761,0.0493696134361496,0.407157148420639,-0.508068150812863,-0.898207423021833,-0.401877574385105,-1.08875682157546,-1.53388597978235,-1.05621377391413,-0.958744743904775
"N(omega)-(L-Arginino)succinate",1.55861144714715,1.58849911526238,1.53032734646176,1.49288978159398,-0.0960160677911437,-0.0534364076989153,-0.230149280350362,-0.603741660317827,-0.562368447777918,-0.529967534778699,-0.54182304973052,-0.882411694489195,-0.87077980348243,-0.911801538218154,-0.887832205830091
"dIMP",1.00394827033364,0.61393536622517,0.65458578763191,-0.189236488789944,1.094612793173,-0.850132538208309,0.818606053518541,-0.006856134069919,-0.212129322371246,-0.0810320142805533,0.264159355950714,0.091918283245179,-0.159026608793074,-3.06662479557046,0.0232719920053087
"L-tryptophan",1.26907891518062,1.12579247780167,0.999854767675414,0.882023460018835,1.00802129462569,1.20105829240802,0.552880402675141,-0.430025100451428,-0.863107938251553,-1.20470393231304,-1.08418010566823,-0.84545607130382,-0.89067123235414,-0.99281909574735,-0.727746134295789
