"","C2_B6.1_Tfh_007","C2_B6.2_Tfh_008","C2_B6.4_Tfh_009","C2_B6.6_Tfh_010","C2_B6.7_Tfh_011","C2_B6.8_Tfh_012","C2_B6.1_Tn_001","C2_B6.2_Tn_002","C2_B6.4_Tn_003","C2_B6.6_Tn_004","C2_B6.7_Tn_005","C2_B6.8_Tn_006","C1_B6.1_Tfh_004","C1_B6.1_Tn_001","C1_B6.2_Tfh_005","C1_B6.2_Tn_002","C1_B6.3_Tfh_006","C1_B6.3_Tn_003","C1_TC.1_Tfh_010","C1_TC.1_Tn_007","C1_TC.2_Tfh_011","C1_TC.2_Tn_008","C1_TC.2_Tn_009","C1_TC.3_Tfh_012","C2_TC.1_Tfh_018","C2_TC.2_Tfh_019","C2_TC.3_Tfh_020","C2_TC.4_Tfh_021","C2_TC.1_Tn_013","C2_TC.2_Tn_014","C2_TC.3_Tn_015","C2_TC.4_Tn_016"
"MID_25",0.547644965384077,1.73975494493344,0.729998275613391,2.28488205204836,0.944212168369587,0.437877465939076,0.0512409629369903,1.74943150295092,-0.169965561831863,0.273490690547927,0.0785244290280756,0.364202999200788,0.0730863435226166,-1.70937776099476,0.855985176421683,-1.75727782559979,-0.00961562874305028,-0.563197026218976,0.278598404606417,-1.10477332900351,0.369167840080426,-0.966178730292753,-1.6528298341122,-0.307981599040331,0.442729212449463,-0.0264160590249124,-0.247240711279311,0.952489049846269,-0.253263096593393,-0.826127207539689,-1.16033776366248,-1.41873434994243
"MID_26",-0.914997946596054,-1.30263878683629,-0.765417347077666,-0.135907801298216,-0.179171789112353,-0.206411056747653,0.586517208086388,1.4973516833487,0.376667756560123,0.327940124056562,0.00425683667081757,0.108117411892401,-0.801009997297899,0.890669296383634,-0.302686920408832,1.42283360862922,-0.659611464640693,1.07068899938951,-0.378442079157039,-0.455745939646311,-0.778619978694529,-2.1255761392892,-0.442274737630569,-1.29742538252686,-0.665270863201354,-0.11748638363721,0.104407925584268,-1.07817831511324,2.03040989061477,2.03108200406391,0.723403428741113,1.43252675489057
"MID_27",0.227032603336353,0.8078503253274,0.952618262347698,0.542352132823689,0.372152729339022,0.490577088980197,-0.82485903334544,0.600180744014664,-1.419630991906,-0.43380460415384,-0.878608005497374,-0.258896100542459,0.105019448559587,-2.18318743026687,0.872062600889046,1.18441397237976,0.363631626155107,-0.407376226467039,2.4311485066709,0.00982697402125121,1.41461896769043,-0.232520616773181,0.00982697402125121,1.21019465065307,-0.13748753013747,-0.563505652499343,1.2335063811202,-1.08049832658359,-1.19877108361844,-1.08431787593751,-0.87520118496141,-1.24834932563968
"MID_28",0.961988038041653,1.23975163743898,0.849953335559334,1.89516165022554,1.03416536108697,0.504546579225981,0.157915616877929,1.64473564987372,-0.54250756030171,0.906554243094697,0.600382446205657,-0.526552357358223,-0.494923241894911,0.471826778132265,-0.0872442137376878,0.515365281170309,-0.883272398120423,1.31296643208368,-1.07135213227824,-0.776432757747713,-1.49227925357376,-1.44709426045352,-1.0909045370429,-1.88401726968265,0.218880673825906,-0.690532677182767,0.515365281170309,1.09576906015101,-0.357024102352589,-0.811576314457967,-0.975667876397174,-0.793947111581719
"MID_29",0.428740841895329,0.363240165299082,-0.740739199992686,-0.132806973653668,-0.925045489246374,0.542550948489699,-0.112992911529388,1.4445778522393,0.421588875128059,-0.908498001409272,1.09457569221301,-0.27732402685584,-0.703072460698862,-2.40131046815663,-2.49624795627778,-0.243795320428258,-0.419033301870381,0.2740958595379,0.752866848260694,-1.05931672572787,0.48827248381405,-0.642930939831749,-1.11305637045345,-0.481716475758932,0.768478905312318,0.886579363616024,1.38444890279161,0.054206554192741,1.29647227469641,0.953468551471429,1.4445778522393,0.0591446506941667
"MID_30",-0.213564895214518,-0.498203335283176,-0.14391311682655,-0.354073845095913,-0.765552460071013,-0.21613983532619,-0.468644107539565,-0.585740799291474,-0.679036419359831,-0.861745292153396,-0.672799962671843,-0.878088644788153,1.91582659210966,1.56806483625815,1.29561768907018,1.31041415565598,1.24568769844543,1.63095736731344,0.662692889852118,0.196845261600792,0.470611405003354,-0.261309334677538,1.63375888195862,1.55518170028073,-0.642022365070492,-0.959486721379851,-1.00818637818475,0.00256785621275765,-0.821692057493056,-1.48557036520871,-0.696103444173708,-1.27635295395149
"MID_31",-0.750180545406823,-2.74927175260829,-1.56053066305369,-0.926013762660439,-0.949684340077612,-1.17206621006285,-0.0152122307245005,0.574487101750286,0.767059480024348,-0.378217460853327,0.130844243125569,0.0802643837472317,-1.7006046442997,1.27780844785895,-0.538982963724834,1.2330819415965,-0.131600393749884,1.1474563276809,0.263713818236747,0.672152509671796,1.37450962954305,1.5035995967354,0.610369809012211,0.641369104032423,-0.47718456233869,0.237814923959921,-0.394548804501019,-1.02357058444123,0.887976666699309,0.614482058207398,0.0885859552211819,0.662092921399675
"MID_32",-0.431579717573986,0.54893252476049,0.276168617004806,-0.881738099313201,0.54071936690179,0.242904070764749,0.482525274964884,-4.25183783092962,0.266384796173443,0.98471614239884,0.639243816466402,0.574123985976319,0.059164644896826,0.142654260892853,0.948537048742335,-0.660746077195473,0.363402384060346,0.180109920244723,-0.605107274125071,1.55878120011226,-0.650744641825694,0.486410462504602,0.222148087539919,0.0379458004570844,-0.0266316733939726,0.255022457720223,-0.390928033816745,-1.30814309821287,-1.14214972458385,0.368855266863482,0.330300345337675,0.840555696186421
"MID_33",0.662863766875691,1.17281011798282,0.608184303784122,0.974182022771538,0.632708591053177,0.922408649278819,0.504423347343408,1.5002184884265,0.434408539453615,0.661155271165057,0.49689279684296,0.584188224543919,-0.125127457046259,-1.95554323956998,-0.93633909893466,-0.815700033494751,-0.657259613962436,-0.803278808729195,-2.19946901525087,-0.855657627563372,-0.997788787671681,-1.04481784145857,-1.71408609427908,-1.5350189200878,0.80437495259366,0.212570404066744,1.20885535761621,0.900351277725387,0.36438276380109,0.298733951590957,0.516588197768502,0.179785513364496
"MID_34",0.289454497466655,-1.50776899484433,-0.706045025770912,0.56226265047955,0.0362636863642556,-0.512446766680332,0.0969982507945403,0.54460133786864,-0.389625963712999,-0.659528556281238,-0.159754405536574,-0.775111337931975,2.68448069939893,0.895372949535499,0.798836476166095,0.867584911810879,0.0822267703927948,2.06900232643304,0.0607902025530912,-0.376140800381382,-1.61036043243809,0.620305341377592,1.35880935383832,0.813543898696377,-0.115036436375878,-0.816537218934321,-0.997747083171462,0.190494918372785,-0.391526275404015,-2.12246642696237,-0.493298442766247,-0.337634104356881
