"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610005C13Rik",0.805817238515231,-2.88918955387385,1.90577388745861,-1.51601906862447,0.129514530783856,NA
"0610007P14Rik",620.367256781446,0.152428599832352,0.0723437921535288,2.10700317601359,0.0351173042714524,0.0598149556304877
"0610009B22Rik",71.5510315569718,0.243512252794309,0.189560077752471,1.28461781447616,0.198925870347783,0.277512654233013
"0610009E02Rik",2.41645443300829,-1.53101145506497,0.994300792755149,-1.53978702040721,0.123612276794317,0.183935328632416
"0610009L18Rik",21.210114209288,-0.0302638121728977,0.297941872838617,-0.101576229902033,0.919093047631719,0.944823031911616
"0610009O20Rik",776.743066434442,-0.0418081996337819,0.0566995495366855,-0.737363876351986,0.460901096959968,0.55895547357979
"0610010F05Rik",132.699500003956,-0.141204155491869,0.14070452166627,-1.0035509436348,0.315595110105856,0.410125863129043
"0610010K14Rik",56.7978457445709,-0.0866000980346968,0.203062815462139,-0.426469503230361,0.669765765612974,0.747449469057528
"0610011F06Rik",459.234410036947,0.466895690965149,0.0789509818574186,5.91374141246702,3.34422774169102e-09,1.24783847121638e-08
"0610030E20Rik",1849.98068245259,-0.257225784721049,0.0611568508247811,-4.20600114708358,2.59928913244438e-05,6.98687928281215e-05
"0610031O16Rik",1.35692942395914,-2.40631104500113,1.4934910088471,-1.61119888285011,0.107136381236168,0.16214122992554
"0610037L13Rik",748.212563187391,-0.101787151745364,0.0759783846402957,-1.33968565174496,0.180347564250377,0.255148246297395
"0610038B21Rik",34.8532835381039,0.0363945563885988,0.266718060965072,0.136453288003488,0.891462949842061,0.925161233859054
"0610039K10Rik",0.798144470268317,-0.139016432088499,2.43701468924352,-0.0570437399093608,0.954510352435892,NA
"0610040B10Rik",16.4595476709141,0.348231118300423,0.399917528825966,0.870757326698634,0.383886669955828,0.482525264310244
"0610040F04Rik",1.21091844489383,4.11830599624209,1.83434528267779,2.24510948681927,0.0247611047380778,0.0435602974239759
"0610040J01Rik",0.0814536502722676,0,4.08043888732233,0,1,NA
"0610043K17Rik",9.5357451271698,-0.852838438304853,0.463221389882228,-1.84110331891557,0.0656064194108619,0.1049764720422
"1010001B22Rik",1.6787430318945,0.736576450531474,1.03681420636243,0.710422799004352,0.477441989176919,0.574767465046082
"1110001J03Rik",122.472519463897,-0.67765976713304,0.154851134760839,-4.37620149299942,1.20765385275605e-05,3.34879149439922e-05
"1110002E22Rik",0.750731792144006,3.1245680645105,1.93745292754651,1.61271947312149,0.106805467912023,NA
