"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"0610005C13Rik",0.805817238515231,0.723834285541286,1.81685336437409,6.08005859584651,0.107779504654497,0.139155090759517
"0610007P14Rik",620.367256781446,-0.250418018535041,0.0807814202913974,28.767215535024,2.50637406625975e-06,4.81291779218182e-06
"0610009B22Rik",71.5510315569718,-0.552054836024986,0.221098014351176,14.3679479065108,0.00244478227811157,0.00380633597814335
"0610009E02Rik",2.41645443300829,-0.688691346063887,1.00801791281746,2.8543353248072,0.414633284838445,0.473476245090008
"0610009L18Rik",21.210114209288,-0.808441124718072,0.355247845646528,11.8253023468715,0.00800620049261708,0.0119042456212394
"0610009O20Rik",776.743066434442,0.372160255582493,0.0600020616389307,60.9000907909452,3.77507622027543e-13,1.03429206790383e-12
"0610010F05Rik",132.699500003956,0.223122794836243,0.149601388140878,16.6466589619482,0.000835394257891059,0.0013508454580576
"0610010K14Rik",56.7978457445709,-0.0311219634663845,0.221479014046948,1.0132531060985,0.798045139846298,0.831876096435918
"0610011F06Rik",459.234410036947,-0.443084171857253,0.0916385394780585,108.198872577906,2.67870204981484e-23,1.08037955893888e-22
"0610030E20Rik",1849.98068245259,-0.0194099626872502,0.0659607878192535,46.9090934343152,3.6338517321716e-10,8.60352240170688e-10
"0610031O16Rik",1.35692942395914,1.18923194534986,1.24194338993868,6.71180230405675,0.081673541054626,0.107613708911178
"0610037L13Rik",748.212563187391,0.29681156727589,0.0811667246190575,38.9248111162792,1.80050354159196e-08,3.90397117079234e-08
"0610038B21Rik",34.8532835381039,0.262917521976249,0.286267154733592,1.66878621530942,0.643895483215837,0.692724256371875
"0610039K10Rik",0.798144470268317,1.73139181715874,2.44693631043384,0.790270052801631,0.851792865106539,0.878522148841678
"0610040B10Rik",16.4595476709141,-0.14431845321075,0.452679491874451,2.01618466095812,0.569054322376217,0.623789232322851
"0610040F04Rik",1.21091844489383,0.0463668323404871,2.2282688587743,8.23346247351943,0.0414252839197382,0.056931852927427
"0610040J01Rik",0.0814536502722676,0.0463585681250637,4.40737335908797,-0.252230005942572,1,NA
"0610043K17Rik",9.5357451271698,0.0331462467036093,0.466481552856356,5.55403918808176,0.135441965634996,0.171875386543358
"1010001B22Rik",1.6787430318945,-0.141346548121261,1.22397754372699,1.36985064158452,0.712616873289844,0.755499188404648
"1110001J03Rik",122.472519463897,-0.590236066016237,0.169001302738378,42.2027509528127,3.63368354932712e-09,8.16138312419345e-09
"1110002E22Rik",0.750731792144006,0.0463679514242814,2.2903910385414,5.17791604992837,0.159223307590406,0.19951262869943
"1110002J07Rik",17.3818877397272,-0.674975268006211,1.59054812845635,171.629808266077,5.65986082031644e-37,3.38510509585079e-36
"1110002L01Rik",321.931072994139,-0.431124903754139,0.107854840428624,19.2840165930696,0.000238809809227547,0.000401700156954197
"1110002O04Rik",0,NA,NA,NA,NA,NA
"1110004E09Rik",223.29662969938,-0.414555732452427,0.124674408204474,56.3019074033244,3.62172694260425e-12,9.47756022648944e-12
"1110004F10Rik",1146.52896199149,-0.319129299198078,0.0643445840193169,40.2495131386484,9.43329938236982e-09,2.07462839281767e-08
"1110007C09Rik",331.870547884611,-0.0875382183625306,0.0972675994835061,20.5147158650879,0.000132758224448959,0.000227230846047816
"1110008F13Rik",825.453657460957,-0.333908325231922,0.0664037653713006,77.1365487072264,1.26213563868426e-16,4.00023703491352e-16
"1110008L16Rik",132.407458760725,-0.819148352816891,0.161756286691401,36.2268409545663,6.70538748341141e-08,1.4087233715885e-07
"1110008P14Rik",338.648682765332,-0.406016868526617,0.10281004944538,43.4881957492802,1.93841542129769e-09,4.41317770428624e-09
"1110012L19Rik",198.204425883569,-0.738650817560371,0.139973497306828,48.9235803502649,1.35424817505297e-10,3.27363770556283e-10
"1110017D15Rik",0.578347390466962,0.496023705213561,2.14367176729055,0.130109955090912,0.987994066771204,0.990435887752945
"1110019D14Rik",21.1925515074991,-0.172546125518972,0.355942792216774,10.2099868485518,0.0168629702920269,0.0242391616302999
"1110020A21Rik",15.4175515912594,-0.583958852443552,0.356718544910164,27.5237683350163,4.57173084987301e-06,8.65051743826161e-06
"1110025M09Rik",15.8834338036314,-0.407368384912609,0.396908228686677,1.1369704109127,0.768157598840806,0.804678562335614
"1110028F11Rik",6.77018832390373,2.18689657672769,1.32694403628036,53.2065410831552,1.65658157332536e-11,4.18827189958034e-11
"1110032A03Rik",128.594489903688,0.0562789316309337,0.174924006030058,67.092210777321,1.78945950650261e-14,5.19292419716294e-14
"1110032F04Rik",148.442923861352,-0.803003213360505,0.191911029494451,42.9751840916397,2.49104039677265e-09,5.63681982518085e-09
"1110034G24Rik",407.680501676037,-0.131573544680268,0.125883829106639,16.5917847860336,0.0008573615829642,0.00138473594309159
"1110035H17Rik",7.34621608069129,-0.776963738911257,0.528080095316675,18.2306950441662,0.000394194756757365,0.000653160692957821
"1110036E04Rik",0.417672434444194,1.00814630347743,3.2075974731539,0.877686408127268,0.8308089778086,NA
"1110037F02Rik",3410.90152215774,-0.112203624768971,0.0725615406066157,53.0384697066727,1.79906375161259e-11,4.542712333762e-11
"1110038B12Rik",239.486819366182,-0.302418313049328,0.11302463732184,53.2685628214194,1.6069003525601e-11,4.06496819165698e-11
"1110038F14Rik",520.367949526504,0.0039022970470631,0.0872144506877591,2.37052865718579,0.499144280471227,0.556047687342944
"1110046J04Rik",2.324730009025,0.0463722680693294,1.7321658785363,25.5338067121081,1.19401108236228e-05,2.19721295347024e-05
"1110051M20Rik",134.086444086728,-3.18604114442243,0.333768367606122,546.312814227523,4.37656349519726e-118,8.92668899414692e-117
"1110059E24Rik",259.416763712543,-0.084651428971279,0.104836320008591,0.74915981271505,0.861584572604259,0.886878525047192
"1110059G10Rik",244.959745360384,-0.496663847726021,0.108401227040497,43.9835383647432,1.52138291146326e-09,3.48506235667883e-09
"1110065P20Rik",107.18377302067,-0.600782887730362,0.177324233479669,24.0883585228169,2.39410899796553e-05,4.31026563973477e-05
"1190002F15Rik",61.7706310940673,-0.270995973037959,0.257606714479548,143.897316954275,5.45818548725539e-31,2.8048441229786e-30
"1190002N15Rik",620.899590976699,-0.0180996410131602,0.0741184265414925,518.128907939438,5.61994339713722e-112,1.06701201924157e-110
"1190005I06Rik",1.43569215576103,1.24296453090039,1.89351363072001,4.49325827282072,0.212892422909373,0.260471040766681
"1190007I07Rik",119.851127341173,-0.31726233183687,0.154126913127057,9.82172006433228,0.0201439850257954,0.0287056611909431
"1200007C13Rik",0.908360120503716,0.0463715087009022,2.00242957953438,7.93705806525655,0.0473305947970256,0.0644668492209811
"1200014J11Rik",1440.75279431755,-0.0246953204409751,0.0564525208280601,69.7273775849624,4.88240453198176e-15,1.45566778620579e-14
"1300002E11Rik",562.391942327232,0.372785667469505,0.0899544558238722,55.6056825051812,5.09904469507656e-12,1.32637590253653e-11
"1300017J02Rik",0.688490278309908,-1.39464586929999,2.08359837022639,0.473969565815118,0.924571816890832,0.938613948580813
"1500002C15Rik",30.296241231882,-0.347326889255931,0.390137943183989,54.261789341495,9.86694260406958e-12,2.52865199102283e-11
"1500002F19Rik",0.624489516167117,-1.44308605466796,2.29463432635657,1.85025049726876,0.604061386439086,0.656304782300447
"1500004A13Rik",197.839968220646,0.657267416411218,0.24044072700314,739.499723454592,5.71045260852096e-160,1.73619161336071e-158
"1500009L16Rik",0.752679007094323,-0.447381930875951,2.07316843758974,2.25556425591201,0.521087021497624,0.577845164202069
"1500011B03Rik",264.48694747998,-0.566874763889524,0.11084771842715,44.6766148210095,1.08390254208666e-09,2.50477905847735e-09
"1500011K16Rik",146.45200386373,-0.59838127162915,0.150353867369806,17.5243103459622,0.000551249187616629,0.000903162053740381
"1500012F01Rik",618.175107433301,-0.193798160891887,0.0994333483785841,227.934385030828,3.86736464423278e-49,3.00090681763576e-48
"1500012K07Rik",0,NA,NA,NA,NA,NA
"1500015A07Rik",68.9739733515619,-0.121349615569655,0.218404832794161,35.5383814322582,9.37495936858561e-08,1.95552711373478e-07
"1500015O10Rik",0.134597985008824,1.00813858037116,4.40737335908797,-0.00359114591475063,1,NA
"1500017E21Rik",0.15567420838435,-0.674956923997352,4.40737335908797,0.120667183390211,0.989246859001859,NA
"1500026H17Rik",2.7388035262018,-0.0561454421008728,0.955954112195858,13.3448194395682,0.00394726300241094,0.00603760737093144
"1500035N22Rik",0.137822234912465,1.00813858037116,4.40737335908797,0.00944274028936043,0.999756647435424,NA
"1520401A03Rik",0.661235299877117,1.20097335768825,2.08658855770811,1.52107801721382,0.677414149139832,0.723637416633661
"1600002D24Rik",0.0814536502722676,0.0463585681250637,4.40737335908797,-0.252230005942572,1,NA
"1600002H07Rik",145.169931999763,0.38430147279365,0.142978283288984,18.0048980909091,0.000438827723993286,0.000724559014719972
"1600002K03Rik",131.925031432332,-0.167071945484975,0.14983466504879,22.3205885926177,5.59410071066267e-05,9.83818637989719e-05
"1600010M07Rik",0,NA,NA,NA,NA,NA
"1600012H06Rik",577.731420598277,-0.49674053787279,0.101119677815389,54.4107412022416,9.17091343380612e-12,2.3526418291381e-11
"1600012P17Rik",0.138994797063988,0.0463525628802981,4.40737335908797,0.0181104181628928,0.999355306682167,NA
