"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vmn2r97",15.9340214340846,-3.73127292668178,2.1551590915748,-1.73132134015929,0.083394467351421,0.513709908795677
"Vmn2r99",1.40598117571855,4.15404341945889,3.94229957122404,1.05371074531738,0.29201536785087,NA
"Vmn2r100",26.3266978931586,8.37760154753025,2.37725141772163,3.52407048117753,0.000424971191546633,0.0255774332016974
"Vmn2r104",0.37806118133112,-1.83142244051247,4.01326792758667,-0.456341932200317,0.648144115050515,NA
"Vmn1r226",0.36527097604224,2.21289241286114,4.04127918347605,0.547572269173879,0.583985634869127,NA
"Ppp2r1a",17918.9318635713,0.240081537201615,0.120512520066365,1.99217091360636,0.0463523084305884,0.436914034108311
"Zfp160",589.453373645007,0.182304847436196,0.631818856422399,0.28853973822256,0.772933616593731,0.958393839065171
"Zfp677",826.824976802663,-0.31387621091457,0.436406386364065,-0.719229188027335,0.471999718105911,0.862899828289845
"Zfp54",589.068208776438,-0.572039931799749,0.479637542364303,-1.19265045221432,0.233006297992589,0.693641290988104
"Zfp51",1689.17219900119,0.27762821704001,0.258522155415248,1.07390492932443,0.282865293821642,0.74512842152796
"Zfp53",3869.9078532751,-0.208076320070732,0.188532908150206,-1.10366048087985,0.269740444611353,0.734551169805692
"9330136K24Rik",32.6817837531955,0.757830115186846,1.85496662150899,0.408541106022901,0.682876458410704,0.940192225348071
"Zfp52",1746.44541595329,-0.723896295813787,0.373390249669122,-1.938712369847,0.0525363715793943,0.455855002655457
"Zfp948",264.204709310985,0.58798951728932,0.587815447836398,1.00029612942899,0.317167219776994,0.770122591454434
"3110052M02Rik",757.633374625481,0.227790819684617,0.330661099344824,0.688895125964212,0.490889266872806,0.874006325221997
"Gm10509",388.732513133334,0.383084302200836,0.55321105013967,0.692474060494848,0.488639670290095,0.87232864890019
"Zfp760",217.22726124103,-0.983390070725536,0.757729835399516,-1.29781094102892,0.194352309044829,0.648370298551956
"Zfp229",26.6704943780013,5.61254406985941,2.13907879063472,2.62381362221539,0.00869513515212945,0.182405832055712
"Zfp820",4.92426239021742,2.28261500827379,3.78683987422905,0.602775687403074,0.546657922737964,0.896607669148953
"2210404O09Rik",526.77560196921,0.0918704491240455,0.486314967844511,0.188911415848955,0.850162246125282,0.979888311899524
"Zfp942",659.810516805859,-0.480110485503642,0.567419341571874,-0.846129926014915,0.39748026788136,0.823903735753352
"Zfp943",313.381601105588,-0.796429911043735,0.707793625937405,-1.12522899593641,0.260492008991045,0.724286138618473
"Zfp947",70.0800861076895,0.285387148961999,1.42270937910368,0.20059412916909,0.841015949013125,0.97789599133332
"Gm4944",258.385192615213,-0.1345826009792,0.689684433695766,-0.195136492001163,0.845286095177845,0.978388808408549
"Zfp944",642.543211450679,0.167582267169676,0.471265754916815,0.355600349529443,0.722139881848173,0.947430009636139
"Zfp758",417.788418130539,-1.46793810336577,0.536890301658857,-2.7341490409311,0.00625417282506397,0.15096279232913
"Zfp946",185.078038303738,0.0281583170198448,0.886411087054546,0.0317666570636115,0.974658137017868,0.997224741490918
"Gm16386",15.6310025479699,-0.180238857485843,2.78501472767823,-0.0647173803766924,0.948399024292775,0.994761981327115
"Zfp945",1083.13642823051,0.502481244906175,0.316157690037752,1.58933741211917,0.111984236611159,0.555443386778534
"Zfp40",328.846536487694,-0.604426737602572,0.627032340989233,-0.963948265649269,0.335071863833064,0.785555400842544
"6330415G19Rik",85.9123797170418,-1.26156626752705,1.05312292431319,-1.19792878723042,0.230944741621145,0.691584543062346
"Zfp213",1242.87108606084,0.393927555809249,0.401961436952472,0.980013303753381,0.327079551713005,0.779737952640789
"Zfp13",16.3997850502874,-5.59912436148517,3.04989471156703,-1.8358418539007,0.0663810493782996,0.491589262568266
"Zscan10",151.83813694255,0.906382224258359,1.36336704274663,0.664811599400531,0.506171002664413,0.879368855315844
"Thoc6",1626.4686713414,0.371466487059669,0.274931173268406,1.3511253840139,0.176655271363784,0.629726004173765
"Hcfc1r1",1056.54784352652,-0.0277362824204687,0.31413354702682,-0.0882945571492898,0.929642564827524,0.993125910523104
"Tnfrsf12a",137.937371295698,0.456514204320858,0.716353586902718,0.637274961230639,0.523945757502757,0.888562894587412
"Pkmyt1",1320.11955206724,0.0795341307629409,0.2825114116189,0.281525373814741,0.778307469237376,0.959523787393006
"Paqr4",298.481980245088,-0.200497544851501,0.553884784439041,-0.361984207698646,0.717363831769193,0.94730510726453
"Kremen2",374.600976952137,-0.293933565161984,0.545027150904451,-0.539300775519556,0.58967933381615,0.91292472024739
"9530082P21Rik",951.953219986725,0.0276413213557175,0.291221349654515,0.0949151612287674,0.924382213968924,0.991630841825535
"Flywch1",2046.65447376888,-0.0692334547037047,0.243421600944245,-0.284417875961478,0.776090161389897,0.959134468159555
"Flywch2",50.8586604792051,1.45869884468449,1.58402487374252,0.920881274571197,0.357112415984219,0.799792843677422
"Srrm2",19263.7374234556,-0.417355723494774,0.156172549741566,-2.67240129065841,0.00753105275853056,0.167217031199426
"Tceb2",7047.81265822595,0.175722254206429,0.169166926529606,1.03875064595251,0.298920720172978,0.756723455458491
"Prss41",130.397783178402,0.0501516110330957,0.833672951763531,0.060157416558863,0.952030260919536,0.99538598884069
"Prss27",20.5431396696122,7.59668546345513,3.47000471391105,2.18924355722067,NA,NA
"Kctd5",2298.59431578068,-0.143421969635855,0.278468293025075,-0.51503877902157,0.606525921851004,0.916728171828068
"Pdpk1",2165.51177254215,-0.418402566551806,0.296197703583322,-1.4125786982481,0.157779636035406,0.608034608297725
"Amdhd2",1877.33957101416,0.261508148843401,0.284200331545025,0.920154270833322,0.357492147238936,0.799792843677422
"Atp6v0c",0.56069666935224,-0.869641442631049,4.01326737197471,-0.216691628547825,0.828448672459346,NA
"Tbc1d24",82.0213466067033,-0.341913509157739,1.58184463412241,-0.216148603840243,0.828871914672539,0.974552153109596
"Ntn3",13.4191663443702,0.705634657010732,3.73951760738354,0.1886967066601,0.850330532924362,0.979888311899524
"1600002H07Rik",535.561846642786,-0.340981563102651,0.418831202340078,-0.814126457621906,0.415572510400414,0.832271403150956
"Ccnf",250.600915939786,-0.925447613072867,1.11835131517074,-0.827510640456997,0.407947693636483,0.827946129547518
"Abca17",58.790835519225,7.25579298182784,1.44038642188859,5.0373933491502,4.71914348322218e-07,0.000118593710834935
"Abca3",2597.98077258369,-0.502463249869659,0.378816022845103,-1.32640442739434,0.1847057730802,0.635585493889968
"D330041H03Rik",266.616547388849,0.376573472953062,0.55167211475746,0.682603783804844,0.494857242488129,0.875013729017824
"Rnps1",4809.81771785224,0.200971257774886,0.171798173031022,1.16981021526111,0.242077351840952,0.702707710630142
"Eci1",3025.03330144998,-0.0104575426312276,0.210975138489741,-0.049567653829203,0.960466923437541,0.99538598884069
"Dnase1l2",160.571638512256,-0.00790332502327411,0.854592737697635,-0.00924806012811028,0.99262122078689,0.999157060203258
"E4f1",5435.20298579934,-0.427166573790786,0.239131126157557,-1.78632778030467,0.0740462014170662,0.501825988127246
"Pgp",2893.35679448341,0.210503048553306,0.190406433344481,1.1055458833813,0.268923124206255,0.734129218379144
"Mlst8",910.84504356011,0.668427218616053,0.436048741546859,1.53291858209439,0.12529591679556,0.575029569834695
"Caskin1",0.674216788897303,3.06968515850658,3.98168321025929,0.770951629350412,0.440735602990607,NA
"Traf7",3789.27719244871,0.482163984144328,0.295726497179917,1.63043889790838,0.103008769231538,0.543010951557455
"Rab26os",19.6077133628953,2.36281260086216,2.49022407568501,0.94883533732289,0.342704366190413,0.791701615576823
"Rab26",264.239794517478,-1.78732476466686,1.17514245342079,-1.52094306478676,0.128274125683042,0.578203029168719
"Pkd1",5094.91155511825,-0.191252886852122,0.300810041288725,-0.635792894521605,0.524911419322593,0.888698772457997
"Tsc2",3476.29382740925,0.00789616252143332,0.307446205052333,0.025683070376781,0.979510127285775,0.997662398113122
"Nthl1",147.319580902258,0.160514262734673,0.818981508734704,0.195992535878693,0.84461600820642,0.978388808408549
"Slc9a3r2",90.5798563482826,1.0254083269917,1.93808478830341,0.529083316261586,0.596747654444535,0.915361733286214
"Npw",3.02892716877001,5.26281540613792,3.92328569369223,1.34143058064809,0.179780694359727,NA
"Zfp598",1639.45320519101,-0.467903379484725,0.303837867535527,-1.53997717032428,0.123565918370743,0.573621889818809
"Syngr3",25.4449310533314,7.3211908293916,2.1799802243871,3.35837488225379,0.000784022052855654,0.0405413455806563
"Gfer",1275.39056335695,0.0150510092334109,0.305489448924167,0.0492685075913935,0.960705316328222,0.99538598884069
"Noxo1",155.545300677418,-0.262046063836683,0.81676222065454,-0.320835191944461,0.748335288740262,0.95253555028298
"Tbl3",2468.98401817392,0.0391124057859698,0.224479861399204,0.174235699996332,0.861680230076251,0.980970146929803
"Snhg9",75.4016841867895,-0.074017193618157,1.02830632624673,-0.0719797123959322,0.942618053127784,0.993817929990403
"Snora78",29.2909311052692,-0.386758718061725,1.4485761143897,-0.266992334209978,0.789475063335107,0.962810699630352
"Rps2",25785.986463481,0.34585719045179,0.127208702592583,2.71881705734773,0.00655158325634474,0.155600102338188
"Snora64",60.6310728733123,-0.692554045221246,1.11179165609478,-0.622917109896177,0.533338993776783,0.893151424985043
"Ndufb10",4262.06109570864,0.324131595141101,0.191436926117456,1.6931508550353,0.0904267563380297,0.520512187122683
"Msrb1",170.203418156418,0.716702297073886,0.65568610964841,1.0930570078085,0.274368770595789,0.737988048206253
"Fahd1",63.9937435863315,0.169807860142094,1.46958674860937,0.115548034372777,0.908010749486344,0.987846425408041
"Hagh",1353.99357712414,-0.0070262778657995,0.273481425406368,-0.0256919747122098,0.979503024997617,0.997662398113122
"Nubp2",4402.4798576651,0.224990208355207,0.155302114679463,1.44872598045157,0.147414122014178,0.599717418514673
"Spsb3",5484.75538622234,-0.107518485009488,0.184138152017212,-0.583901184146986,0.55928679645292,0.900310930622388
"Eme2",1805.79270390526,-0.647141645746528,0.43078725751881,-1.5022302411493,0.133037657321978,0.582316500542475
"Mrps34",2744.62244524016,0.15176436898506,0.19821378886761,0.765659996976425,0.443878635287734,0.848192399386547
