MID,C2_B6.1_Tfh_007,C2_B6.2_Tfh_008,C2_B6.4_Tfh_009,C2_B6.6_Tfh_010,C2_B6.7_Tfh_011,C2_B6.8_Tfh_012,C2_B6.1_Tn_001,C2_B6.2_Tn_002,C2_B6.4_Tn_003,C2_B6.6_Tn_004,C2_B6.7_Tn_005,C2_B6.8_Tn_006,C1_B6.1_Tfh_004,C1_B6.1_Tn_001,C1_B6.2_Tfh_005,C1_B6.2_Tn_002,C1_B6.3_Tfh_006,C1_B6.3_Tn_003,C1_TC.1_Tfh_010,C1_TC.1_Tn_007,C1_TC.2_Tfh_011,C1_TC.2_Tn_008,C1_TC.2_Tn_009,C1_TC.3_Tfh_012,C2_TC.1_Tfh_018,C2_TC.2_Tfh_019,C2_TC.3_Tfh_020,C2_TC.4_Tfh_021,C2_TC.1_Tn_013,C2_TC.2_Tn_014,C2_TC.3_Tn_015,C2_TC.4_Tn_016,TC_Tfh_geoMean,B6_Tfh_geoMean,TC_Tn_geoMean,B6_Tn_geoMean,log2FC_Tfh_TCvsB6,log2FC_Tn_TCvsB6,log2FC_TC_TfhvsTn,log2FC_B6_TfhvsTn,ttest_pval_B6_TfhvsB6_Tn,ttest_tscore__B6_TfhvsB6_Tn,padj_lim_ttest_tscore__B6_TfhvsB6_Tn,ttest_pval_TC_TfhvsB6_Tfh,ttest_tscore__TC_TfhvsB6_Tfh,padj_lim_ttest_tscore__TC_TfhvsB6_Tfh,ttest_pval_TC_TfhvsTC_Tn,ttest_tscore__TC_TfhvsTC_Tn,padj_lim_ttest_tscore__TC_TfhvsTC_Tn,ttest_pval_TC_TnvsB6_Tn,ttest_tscore__TC_TnvsB6_Tn,padj_lim_ttest_tscore__TC_TnvsB6_Tn,ftest_pval,ftest_fscore,padj_lim_ftest_fscore,X2wayAnova_pval,padj_lim_X2wayAnova_pval
MID_50,12.5994479815287,12.0549434165733,12.8540891798706,12.780539767472,12.233619676759698,11.9851303734669,13.543152684414899,12.107544031976,12.5117526537674,11.689997971419402,12.5989829710361,11.9483672315847,17.1107483668141,8.43462822763673,9.11634396123747,15.677664592703099,15.3302516625233,16.4858135888743,8.129283016944969,14.9505103337004,14.221133942357099,15.462566175108302,16.393507772205698,15.9528777217202,11.8757493514201,11.943247395901599,12.3525952311343,13.1267044728432,11.8265484872909,11.200285605224302,12.441906704542198,11.6657800283295,12.5145130189031,12.896123820694001,13.420157872343099,12.7775448837125,-0.38161080179095397,0.642612988630551,-0.905644853440002,0.11857893698150301,0.9139901909999999,0.109727209,0.979256638,0.748634582,-0.326825933,0.904451294,0.470230828,-0.745654233,0.7676275579999999,0.579902148,0.566682547,0.814389055,0.898179556,0.19607547,0.9538448429150941,0.5342796989999999,0.929192608946809
MID_51,15.140869703099,15.9019981856685,15.2832692574921,15.6285309783275,15.2287435481723,15.051251432485099,14.928333307585099,15.7774351270858,14.6152847833652,15.071378560457301,15.240045945919098,15.290846833778698,14.797256217509801,14.1516508299734,14.5888902776953,13.9004894848346,14.1568731179496,13.5654591369046,15.625994158014601,14.128799890845402,13.0887882387169,13.9174653220066,14.1933713498215,13.776330214140101,14.579669495979301,14.2351167143963,14.549604199475901,15.179637004411099,14.7666841845824,14.3331553503106,14.2110517511816,14.301210371298401,14.433591432162,15.0864091909332,14.264534031435199,14.7267693344338,-0.6528177587712171,-0.46223530299855603,0.169057400726807,0.35963985649946795,0.24655086699999998,1.202800984,0.701721699,0.0782874,-1.89957863,0.281960695,0.6223826920000001,0.505472704,0.842493644,0.132831004,-1.5958972390000001,0.737212075,0.070155996,2.623459973,0.19468288890000002,0.674773851,0.929192608946809
MID_52,8.95419631038687,9.965784284662089,9.58308276750293,9.78626962764847,9.51569983828404,9.16992500144231,9.124121311829189,9.932214751968381,8.744833837499549,9.0389189892923,8.974414589805528,9.207014320177528,8.96000193206808,7.098032082960531,7.312882955284361,8.2807707701306,8.71080643369935,7.8201789624151905,5.643856189774719,8.22881869049588,8.0,7.787902559391429,7.96578428466209,8.308339030139411,8.88874324889826,8.64385618977473,8.79116288855502,9.44914864537544,8.69696752623429,8.5274770060604,8.308339030139411,8.308339030139411,8.24644374178822,9.10651657233094,8.2605183038747,8.69116662400875,-0.86007283054272,-0.4306483201340561,-0.0140745620864742,0.41534994832218997,0.296835136,1.078423857,0.7488340920000001,0.11191417599999999,-1.696440837,0.36536687,0.977151674,-0.029242788,0.977151674,0.22137108,-1.279935487,0.764977885,0.160152667,1.855217025,0.3703530424375,0.48618098,0.929192608946809
MID_53,15.529125486575902,14.6555866231514,15.5495440383016,15.598634114779802,15.220680621052198,15.182782289366699,15.486835021563099,15.304030401844098,15.2345929279075,15.2458868998192,15.164710553468199,15.2833416129283,10.7219536128014,8.98013957763916,10.0084286220706,10.029287226968199,10.285402218862199,9.868822554774999,8.7279204545632,9.924812503605779,11.066089190457802,10.336506559810301,9.348728154231079,9.32192809488736,15.1728181335743,14.935855653743598,14.6806891693602,15.3581017074408,15.1459719371694,14.4335854411505,14.6923975554685,14.814832773008401,12.7519146291468,13.639126402995801,12.670976417777698,13.399738530768099,-0.887211773848998,-0.7287621129903791,0.0809382113690607,0.23938787222767896,0.851956233,0.18966587199999999,0.979256638,0.524536921,-0.652678322,0.786805382,0.957718298,0.05413517599999999,0.975291111,0.608639653,-0.523756867,0.8340617459999999,0.8658535629999999,0.242611343,0.9429129318823529,0.9356584840000001,0.9940521459999999
MID_54,11.7125270004398,12.247037418788599,11.7444134105577,11.9808536063797,11.5947911180893,12.0254856568084,11.504818987632802,12.342630298678401,11.418906731257902,11.3020676725265,11.8540891798706,11.7219536128014,10.969386521342301,11.3630396302565,13.112276591639302,11.328113894833699,10.938109326219198,10.9447120610435,12.607792641919199,9.99859042974533,11.6947931549999,10.3320365483617,10.2679570844028,11.0334230015375,11.6952282914958,11.5058115539196,11.9395792143147,12.119913785452301,11.543515216152198,11.2620948453702,11.4737057496194,11.2021238238305,11.799505949091301,11.8138756278071,10.868574813926001,11.5311480076557,-0.014369678715866,-0.662573193729692,0.9309311351652672,0.28272762015144104,0.288157423,1.0987001490000001,0.7488340920000001,0.962468463,-0.047905231,0.980128434,0.01046152,3.030260638,0.089325285,0.023890412000000003,-2.533029181,0.5303671529999999,0.009784962,4.591081405,0.04344523128,0.114580365,0.7724887977692309
MID_55,7.65821148275179,7.17990909001493,7.96578428466209,8.56224242422107,8.65105169117893,8.977279923499921,7.13955135239879,7.85174904141606,7.442943495848731,8.21916852046216,8.29462074889163,8.35755200461808,7.48381577726426,7.209453365628951,7.189824558880019,8.07681559705083,7.74819284958946,7.5774288280357505,6.62935662007961,7.39231742277876,7.9483672315846805,8.40514146313634,8.257387842692651,8.16992500144231,7.86418614465428,7.93073733756289,8.546894459887639,8.16992500144231,8.19967234483636,7.85174904141606,8.40087943628218,8.92184093707449,7.89419882809339,7.935145786895831,8.20414121260241,7.796586994927889,-0.0409469588024418,0.407554217674519,-0.309942384509019,0.138558791967943,0.613411387,0.5152678860000001,0.958995267,0.899755764,-0.12827505,0.965060565,0.308234057,-1.064085057,0.6335922279999999,0.110426726,1.7041983219999999,0.6889325959999999,0.5419902360000001,0.731386955,0.7162013832857141,0.27036441,0.7724887977692309
MID_56,7.59245703726808,6.6724253419715,8.07681559705083,7.76155123244448,7.686500527183219,8.13955135239879,8.06069593168755,8.2240016741981,7.03342300153745,6.5235619560570095,7.2479275134435905,7.75488750216347,9.463524373271179,11.0140204703149,10.612868497291,9.754887502163472,9.8376279331714,8.42206476617281,10.4594316186373,9.932214751968381,10.204571144249199,10.4210128557792,9.751544059089099,10.2360141919001,8.005624549193879,7.5235619560570095,7.21916852046216,8.625708843064471,8.49984588708321,6.614709844115209,8.10328780841202,7.066089190457769,8.89629726050916,8.42703576578339,8.62695777098642,8.2261633686376,0.46926149472576595,0.400794402348819,0.269339489522741,0.20087239714579397,0.753603707,0.319335346,0.979256638,0.49153643799999996,0.706388088,0.7620708429999999,0.730344228,0.35281847299999997,0.942653596,0.586947067,0.55606089,0.814389055,0.797006365,0.339358348,0.893613197121212,0.9448103809999999,0.9940521459999999
MID_57,7.643856189774719,4.643856189774719,7.0,7.507794640198701,6.857980995127571,7.554588851677639,8.35314682549808,10.2057932493972,9.23122118071119,8.654636028527971,8.01680828768655,7.4757334309664,7.17990909001493,7.383704292474049,7.4093909361377,7.357552004618079,6.5849625007211605,7.03342300153745,5.857980995127571,6.209453365628951,6.357552004618079,6.8073549220576,6.53915881110803,6.53915881110803,7.04439411935845,6.882643049361839,7.01122725542325,6.14974711950468,6.84549005094437,7.734709620225839,5.04439411935845,7.43462822763672,6.5489576220717005,6.93137104371413,6.659312730994281,8.190224255712991,-0.38241342164242603,-1.53091152471871,-0.11035510892257999,-1.25885321199886,0.015331382,-2.713827264,0.130906414,0.336127799,-0.9960565640000001,0.62680083,0.7731387759999999,-0.294861476,0.95752897,0.007488388,-3.122608309,0.277070373,0.002143326,6.2793345039999995,0.0169935132857143,0.075734315,0.646792252615385
MID_58,11.232420927176099,8.71424551766612,9.81378119121704,9.77643303244473,10.1484765821783,9.64565843240871,7.857980995127571,7.554588851677639,6.98868468677217,6.882643049361839,7.546894459887639,7.12928301694497,8.31288295528435,6.95419631038687,9.4594316186373,7.5698556083309505,9.50977500432694,6.02236781302845,10.396604781181901,6.70043971814109,11.694357887221502,6.918863237274589,6.189824558880019,10.609178738142,11.726643921484001,12.127027043004599,11.5684311931675,12.7298331388484,6.918863237274589,6.714245517666121,7.189824558880019,7.7681843247769296,11.5502966718642,9.623678362371061,6.914320736127619,7.16738831016868,1.92661830949318,-0.253067574041054,4.63597593573662,2.45629005220238,1.48e-06,7.409519762,8.2e-05,0.000381826,4.64061244,0.021191322000000002,2.12e-08,12.91894408,2.35e-06,0.352661286,-0.9614033679999999,0.764977885,1.5399999999999997e-13,75.59104846,1.7094e-11,0.000130018,0.014431998
MID_59,12.0617087046606,10.5127404628035,10.962896005337301,11.0484868739923,11.0416591516372,10.6786001390995,10.277287400130401,10.6891244049133,9.97010589061218,9.946906274456401,10.064742764750301,9.92925840863697,8.48784003382305,7.75488750216347,9.4262647547021,7.787902559391429,9.64205169292798,7.622051819456379,10.350939181546401,7.189824558880019,11.514714054138501,8.24317398347295,8.10328780841202,10.8305152069768,12.0,12.4566110995749,11.8093662078161,12.8724825081067,9.481799431665749,9.44914864537544,9.80574387215162,10.026523442519801,11.6906611797371,10.4291386465537,8.89992882035394,9.33802966939008,1.2615225331833402,-0.43810084903614094,2.79073235938313,1.0911089771636502,0.062508702,2.002237637,0.295884019,0.024571324,2.518512044,0.20980130100000002,0.000170391,5.361513205,0.003412798,0.467067085,-0.747611625,0.773482419,0.00015125299999999998,9.672415444,0.0018627798,0.035858443,0.568612453285714
MID_60,10.906890595608498,9.86727873970966,10.673309075561699,10.593391122791699,10.977279923499902,10.3674147512468,11.6073303137496,11.1605017475557,11.4093909361377,10.034798962577302,10.9395792143147,11.149747119504699,11.445532219028301,11.273795599214301,12.072802534544198,11.958552715431,10.366322214245802,11.082149041353901,11.1305705628054,11.1078709142796,10.7919768208987,11.986197587206302,11.2644426002266,9.729620743553038,10.848622940429301,10.8265484872909,10.6137894644726,11.400345796534701,11.1137421660492,10.429406741513999,9.388017285345141,10.800899899920301,10.763067830855,10.807802352915198,10.870082456363,11.1795384055376,-0.0447345220602333,-0.309455949174628,-0.107014625508061,-0.371736052622456,0.201732885,-1.3313502659999998,0.62200973,0.8843430109999999,-0.14814228599999998,0.9623732770000001,0.773615906,-0.294221639,0.95752897,0.369628074,-0.927008675,0.764977885,0.526301104,0.759485574,0.7162013832857141,0.5611849529999999,0.929192608946809
MID_61,7.882643049361839,5.39231742277876,6.686500527183219,6.98868468677217,6.4093909361377,5.4262647547021,5.5235619560570095,6.066089190457769,5.554588851677639,5.20945336562895,5.0,5.32192809488736,6.4594316186373,7.209453365628951,7.25738784269265,7.04439411935845,6.1699250014423095,6.70043971814109,5.93073733756289,5.90689059560852,8.603626344986191,6.04439411935845,6.339850002884621,7.60733031374961,8.71080643369935,9.33091687811462,8.864186144654278,9.131856960608788,6.02236781302845,5.08746284125034,6.39231742277876,6.10852445677817,8.3113514876251,6.519171759967559,5.98597246452676,5.95887874020414,1.7921797276575402,0.027093724322622997,2.32537902309835,0.5602930197634239,0.167254063,1.4468224180000002,0.56258185,0.002912797,3.5975171739999996,0.055748973,0.000380707,4.876594445,0.006036926,0.939004862,0.077906608,0.95469629,2.56e-05,12.31798548,0.000405942857142857,0.00709158,0.26238846
MID_62,12.6334493747135,12.4059391933424,12.5171772526895,12.3589258691547,12.4210128557792,12.413627929024198,13.318825220399699,13.850675208064699,13.4539136322122,12.1767964781476,12.191059214531698,12.3893624556439,12.375310997473099,12.9799610152228,13.455584087578599,13.920073669146,13.0478055540076,13.496354488564599,13.791061114717,13.376803698114099,14.007728114632302,13.706064267335,13.250594507192302,13.6664459388148,13.727814119937,13.1234747982441,12.8951965725633,12.815183130007998,13.784839294653098,13.3709597932974,13.662890859139099,13.0176783769964,13.432414826988099,12.6254259015292,13.452832970961099,13.086335709103698,0.806988925458871,0.36649726185736897,-0.020418143972984,-0.46090980757448596,0.09664917099999999,-1.76494549,0.397335481,0.00203529,3.7785362260000004,0.055748973,0.9236483790000001,-0.097873714,0.975291111,0.20670435,1.3240312440000002,0.764977885,0.006197457,5.081488124,0.034395886349999995,0.21809892600000003,0.7724887977692309
MID_63,11.6402449362223,10.0967151544885,10.9808536063797,11.9395792143147,11.902751944850198,11.9527412471865,10.692615501694599,10.747353829478099,10.695228291495802,11.324743110494401,11.548340287676101,11.012624538865099,11.0354864512922,12.6926155016946,11.5313814605163,11.637983303777899,12.5957236941016,11.7215264640075,12.483815777264303,11.6586577921261,13.1924469403233,11.694357887221502,11.929258408636999,12.7883105037009,11.754469995275599,11.9729797860663,11.062046137720499,12.3613955331659,11.1516508299734,11.2997804028585,11.370142479495401,11.7355560239115,12.230780667645199,11.519497523261302,11.548486260603301,11.3414478699093,0.711283144383907,0.207038390694018,0.682294407041903,0.17804965335201398,0.592047594,0.5468201229999999,0.958995267,0.069335192,1.966920306,0.265386423,0.034518455,2.3838730619999997,0.19700305199999998,0.44731564799999995,0.78186578,0.764977885,0.052886299000000005,2.892750813,0.16306608858333302,0.270130505,0.7724887977692309
MID_64,14.267591391505698,14.3460288751403,14.450115793659199,14.135148128912,14.4626939716396,14.1770301571224,14.158767454636099,16.7509293810794,15.8968763396896,14.091187422467101,14.3871422515846,14.3626287816019,16.5891975999479,15.0218475166806,15.3553166805792,15.9391889213327,16.461143674662,14.922863103582099,16.4404961204417,14.817283487123301,13.2150779148228,14.920213269033999,16.740176031193,14.3574145461795,14.2756880403848,13.5387951828664,13.903411161238502,14.673585131329,16.0020458302335,15.9223985722193,13.694031350185599,13.791162888555,14.3434954424661,14.9160295859076,15.126758775506302,15.059047908072698,-0.572534143441468,0.0677108674335827,-0.7832633330401321,-0.143018322165082,0.7560723659999999,-0.316020117,0.979256638,0.280346451,-1.122953085,0.611362159,0.20877285399999998,-1.328348798,0.484767117,0.898635297,0.129717421,0.952426245,0.467452233,0.871668992,0.7043379117236841,0.387710579,0.9156568993404259
MID_65,9.471675214392038,9.098032082960529,9.48381577726426,9.668884984266251,9.10328780841202,8.37068740680722,6.357552004618079,6.98868468677217,8.19967234483636,8.1548181090521,8.04439411935845,8.129283016944969,9.91438513215544,9.074141462752511,9.93663793900257,9.27146302790437,9.2336196767597,9.41996017784789,8.97154355395077,8.4093909361377,8.467605550083,9.074141462752511,9.346513733165631,8.43462822763673,9.541096615349518,8.55074678538324,9.090112419664289,10.9476369379518,8.51175265376738,7.5235619560570095,8.14465824283188,8.233619676759702,9.14333858428848,9.36455844689111,8.46337695163883,8.18221877223188,-0.22121986260263196,0.281158179406953,0.6799616326496499,1.18233967465924,0.0062745859999999995,3.14393129,0.07738656599999999,0.5343973670000001,-0.637009252,0.789534513,0.12051369699999999,1.6713060530000001,0.36154109,0.529591566,0.644625494,0.773482419,0.012767666,4.311820941000001,0.0545081125384615,0.37522956399999996,0.90544525226087
MID_66,10.2656150464845,11.3320365483617,10.3465137331656,10.9008668079807,10.0687782779854,10.4665863377192,10.047123912114,11.174925682500698,10.3376219019925,10.1972166931101,10.5333297323058,10.6082548219779,7.622051819456379,8.37937836707126,9.082149041353869,7.82654848729092,7.5698556083309505,7.34872815423108,8.2667865406949,8.632995197142959,7.266786540694901,7.5698556083309505,7.7279204545632005,7.507794640198701,10.1811522568656,9.69522829149575,10.3597495603223,10.6082548219779,10.3772105303886,9.90388184573618,9.72451385311995,9.204571144249199,9.12653609317858,9.73938369120426,9.02013551907586,9.60590308362158,-0.612847598025681,-0.5857675645457281,0.10640057410272301,0.133480607582676,0.838684117,0.206918198,0.979256638,0.393929321,-0.879589855,0.662517494,0.877081485,0.158003805,0.975291111,0.372115511,-0.922058809,0.764977885,0.644885299,0.5614821529999999,0.8134348657840909,0.977291338,0.9940521459999999
MID_67,13.7341803656468,12.9338750367073,13.527965641134,13.376396751082801,11.8910241901495,13.3181190899755,13.0213270326244,13.4198285390832,13.1966021265232,12.4233785765185,12.685624839726401,12.591522346570699,10.4398308839814,10.3858624006415,10.8305152069768,10.600842114387302,10.6156296369681,10.6750749203854,13.416401708396199,10.6934869574993,12.9288884393976,11.5230718269404,11.9016211583461,12.977637690405901,13.640809790793199,13.4665863377192,14.6850772650278,13.880348808155999,13.527843497880198,13.227164654622399,13.7463043677013,12.699789318382098,13.570821434270899,12.2963929780691,12.4741831116246,12.1111180996067,1.2744284562017199,0.363065012017831,1.0966383226463001,0.185274878462415,0.7639309059999999,0.305490843,0.979256638,0.037358669,2.299881486,0.253788322,0.043223914,2.259833053,0.22648507899999998,0.550820354,0.61126615,0.7838597340000001,0.08218191799999999,2.474246974,0.217195069,0.271414983,0.7724887977692309
MID_68,8.11894107272351,7.77478705960117,8.80413102118332,9.04165915163721,8.58496250072116,9.087462841250339,7.77478705960117,9.47370574961942,6.04439411935845,8.17492568250068,8.25266543245025,8.82017896241519,6.95419631038687,7.515699838284039,7.04439411935845,6.96578428466209,7.08746284125034,6.78135971352466,6.3037807481770995,9.05799172275918,5.5235619560570095,6.894817763307941,7.49984588708321,6.357552004618079,9.943979914343739,7.707359132080881,8.06608919045777,5.78135971352466,9.39874369193819,8.618385502258612,7.918863237274589,8.43462822763673,7.09766895132275,8.05533299090138,8.26046800460835,7.7559445380462195,-0.9576640395786241,0.504523466562133,-1.1627990532856,0.299388452855159,0.523918571,0.651585145,0.904488031,0.142475678,-1.5540770869999998,0.40754612700000004,0.11321529400000001,-1.708716586,0.356900376,0.328993708,1.0113846990000002,0.764977885,0.238166187,1.49222264,0.472079406375,0.075750444,0.646792252615385
MID_69,8.12412131182919,7.49984588708321,8.01122725542325,8.326429487122299,7.707359132080881,8.47167521439204,8.60733031374961,8.09803208296053,7.839203788096941,7.6366246205436505,7.339850002884621,8.21431912080077,8.56224242422107,8.71424551766612,9.296916206879288,9.1548181090521,8.88569637333939,8.43879185257826,8.70390357344466,8.44294349584873,8.17990909001493,8.86727873970966,8.76818432477693,8.13955135239879,8.06608919045777,7.189824558880019,8.59991284218713,7.75488750216347,8.44294349584873,7.5235619560570095,8.58496250072116,7.2288186904958796,8.09058258707811,8.320612588041179,8.265527600494009,8.22702393425918,-0.23003000096307102,0.0385036662348348,-0.17494501341590402,0.0935886537820014,0.730408145,0.35067291,0.979256638,0.413615289,-0.842601231,0.675166133,0.580100112,-0.56861992,0.8150773720000001,0.900043975,0.127904085,0.952426245,0.878713892,0.22426464399999999,0.946963514679612,0.514152931,0.929192608946809
MID_70,10.7507069862249,12.0157634873699,11.2848241002246,11.745674324002099,11.186114239541599,10.7481928495895,10.3641346550081,11.5072991241228,10.316281531746199,10.800899899920301,10.7490313820402,11.0105281058865,10.030667136246901,8.204571144249199,8.33985000288462,8.546894459887639,8.83605035505807,8.32192809488736,8.60733031374961,5.857980995127571,7.787902559391429,8.17492568250068,8.53915881110803,8.27146302790437,10.026523442519801,9.76155123244448,12.400879436282198,11.172427508645502,10.104598753564401,9.5077946401987,9.3264294871223,9.843921051289039,9.718296788705329,10.5486492756825,8.76497277441581,9.980174266416471,-0.8303524869771479,-1.2152014920006597,0.953324014289521,0.56847500926601,0.354314953,0.9539197340000001,0.8193533279999999,0.27270868,-1.141755429,0.611362159,0.274704503,1.144568889,0.597402351,0.09595142400000001,-1.7849126780000002,0.6889325959999999,0.11068014400000001,2.19619453,0.267075999652174,0.7021828290000001,0.929192608946809
MID_71,5.8073549220576,5.12928301694497,4.90689059560852,7.442943495848731,5.614709844115209,6.066089190457769,5.8073549220576,5.08746284125034,6.3037807481770995,5.78135971352466,6.98868468677217,5.20945336562895,6.94251450533924,6.209453365628951,6.74146698640115,6.75488750216347,6.53915881110803,6.28540221886225,5.6724253419715,6.5235619560570095,5.4262647547021,6.209453365628951,6.2288186904958796,5.97727992349992,5.4594316186373,5.4262647547021,10.0660891904578,6.62935662007961,4.90689059560852,4.0,5.554588851677639,5.554588851677639,6.3795874577214695,6.13226792976458,5.568271758735089,6.04753770711839,0.24731952795689002,-0.479265948383297,0.811315698986379,0.0847302226461917,0.814484784,0.238547608,0.979256638,0.706190298,0.384769171,0.877158592,0.28040437,1.13037794,0.597402351,0.227408615,-1.262458548,0.764977885,0.536051596,0.741942544,0.7162013832857141,0.338733021,0.8545310302500001
MID_72,8.57742882803575,9.52160043972373,9.66533591718518,10.203348002979801,9.5352753766208,9.726218159332198,10.5166849493096,10.2203783276952,10.2419831496943,10.0741414627525,10.3174126137649,10.157346935362801,10.4978518369511,10.3858624006415,9.56795607541547,10.645658432408698,10.2191685204622,9.995767150877802,6.066089190457769,10.1823943534045,10.0940776856719,10.496853777388,10.670656249118402,9.481799431665749,9.67771964164101,9.49185309632967,9.675957032941751,10.149747119504699,9.89481776330794,9.96289600533726,10.1241213118292,10.0953970227926,9.23389188545893,9.72379812852291,10.203876640454,10.283915046945301,-0.48990624306397207,-0.0800384064912674,-0.9699847549950601,-0.560116918422356,0.012293503999999999,-2.8211217360000003,0.113714911,0.35770196200000004,-0.951066777,0.6404019,0.102064633,-1.770240188,0.354036697,0.522632259,-0.655724166,0.773482419,0.037375986,3.22889694,0.125719225636364,0.445274076,0.929192608946809
MID_73,7.32192809488736,7.643856189774719,7.7681843247769296,7.90086680798075,7.8073549220576,7.882643049361839,6.7279204545632005,8.4093909361377,6.90689059560852,7.85174904141606,7.27612440527424,8.14974711950468,7.5774288280357505,11.0140204703149,10.645658432408698,7.2479275134435905,7.78135971352466,7.19967234483636,10.567005370247001,8.209453365628951,6.4757334309664,7.98868468677217,8.70390357344466,7.209453365628951,8.994353436858859,6.98868468677217,6.97727992349992,7.098032082960531,7.787902559391429,7.17990909001493,7.2288186904958796,7.66533591718518,7.758648899561981,8.0365867069787,7.82342969756189,7.86482698678881,-0.277937807416724,-0.0413972892269232,-0.0647807979999069,0.17175972018989402,0.7578302659999999,0.313661622,0.979256638,0.658745669,-0.451213849,0.870485348,0.9147506,-0.109326344,0.975291111,0.9387209000000001,-0.078270094,0.95469629,0.965253323,0.089439718,0.9829643931467891,0.7729348659999999,0.929192608946809
MID_74,15.54791873756,16.4930579697778,15.8854818975774,16.258492425122302,15.906773184008,15.4727542920627,15.1640819795222,16.323652943682,15.163138604805901,15.6838170539399,15.6149110989165,15.7300985890029,14.2800457613004,12.606173844716999,13.615744569853302,12.483311954999401,13.1799090900149,12.820178962415198,12.759264045188802,13.5224589312938,10.051208940914801,12.807153639177498,13.4596877562395,12.761551232444502,15.2129522850369,14.7123657844479,15.975064265759,15.6697985642699,14.945260927339199,14.7777690040138,14.384109183736598,14.659828697748301,13.877457874008801,15.182241991919598,14.0794668770784,14.621040559111199,-1.3047841179108302,-0.541573682032844,-0.20200900306956102,0.561201432808422,0.39823800600000003,0.867978812,0.8340456359999999,0.141344445,-1.558854704,0.40754612700000004,0.8186675090000001,-0.23434540199999998,0.975291111,0.412759644,-0.8441843990000001,0.764977885,0.307344638,1.259249798,0.5347553708769229,0.47525113700000005,0.929192608946809
MID_75,12.0254856568084,12.120237877342,12.392854039872901,12.6020028635374,12.3630396302565,12.182704710519,12.327271936805198,12.699789318382098,12.224001674198101,12.334831928118,12.681238411777802,12.6250238568804,13.055451915095,13.2304708322047,13.1930632791304,13.319954310686901,12.8786257298054,13.253552062637501,12.456097684964199,13.027905996569901,12.535761377986699,12.935349243034,12.905198945962802,12.7838167593202,12.1315354686763,12.476239906323901,13.5867225290484,12.064405961891,12.1532353386894,12.209148710355699,12.192909219112,12.4194335507054,12.5763685268872,12.534829522485198,12.5490258577756,12.744014925743402,0.0415390044020221,-0.194989067967809,0.027342669111631,-0.20918540325820004,0.312077137,-1.0438352709999998,0.761981768,0.860811567,0.17859866600000002,0.946040435,0.912113815,0.112723147,0.975291111,0.364012898,-0.938267764,0.764977885,0.734536118,0.42794479700000004,0.8582474641894742,0.454583845,0.929192608946809
MID_76,7.4178525148859,6.4262647547021,7.12928301694497,7.08746284125034,7.39231742277876,6.65821148275179,6.614709844115209,6.714245517666121,5.32192809488736,5.08746284125034,6.32192809488736,5.7279204545632005,7.707359132080881,7.21916852046216,7.65105169117893,7.98868468677217,7.8201789624151905,7.0,7.17990909001493,7.055282435501191,8.01122725542325,7.055282435501191,6.8201789624151905,7.94251450533924,6.7279204545632005,6.96578428466209,6.8328900141647395,6.28540221886225,3.58496250072116,5.28540221886225,4.5849625007211605,5.7279204545632005,7.135092546147099,7.2544424243320895,5.7305702154693305,6.444005339400441,-0.119349878184995,-0.7134351239311031,1.40452233067777,0.8104370849316591,0.03434597,2.313139139,0.224258979,0.673585414,-0.430218637,0.877158592,0.02783855,2.501502624,0.176646539,0.230297533,-1.254225614,0.764977885,0.008463714,4.745304306,0.0427032842727273,0.35590287299999995,0.8778937534000001
MID_77,13.0438817076887,13.8677613594047,13.3297963382207,13.597587039586198,13.3971398062356,12.9885071789232,12.7817695118631,13.865153292938098,12.767977501603902,13.1750816748283,13.1126024035288,13.2550285698187,12.3213644320394,10.893301530860601,11.951648985904601,11.049167872372198,11.3320365483617,11.1692986957928,7.400879436282179,11.718960911984198,10.104598753564401,11.054604317960699,11.631177055704,10.9136374280491,12.7002229507993,12.3060616894283,12.5959567439432,13.2096056691436,12.6261653199045,12.4494066149856,12.0748104611605,12.317695245765199,11.318708953029999,12.869969266262801,11.9818314182092,12.452153450400699,-1.55126031323276,-0.47032203219151103,-0.663122465179224,0.41781581586202793,0.380014598,0.902816518,0.8340456359999999,0.056324152,-2.080520469,0.265386423,0.423381603,-0.82882777,0.732177513,0.32381845,-1.022654345,0.764977885,0.100288381,2.2879114030000003,0.254617382795455,0.227500923,0.7724887977692309
MID_78,7.62935662007961,6.6724253419715,7.5774288280357505,7.48381577726426,6.90689059560852,7.4093909361377,7.7681843247769296,6.90689059560852,6.554588851677639,7.5774288280357505,7.679480099505451,7.34872815423108,8.77478705960117,7.48381577726426,7.679480099505451,9.15734693536284,8.71080643369935,8.92777796208234,6.08746284125034,7.96578428466209,7.14974711950468,9.10852445677817,8.51963625284321,7.8328900141647395,7.6366246205436505,6.0,6.98868468677217,7.888743248898259,7.33091687811462,6.5849625007211605,6.90689059560852,6.8201789624151905,7.0834503615905495,7.64937574354481,7.605270561591849,7.71158239206053,-0.565925381954264,-0.106311830468684,-0.521820200001302,-0.0622066485157218,0.867891723,-0.169029732,0.979256638,0.151865651,-1.5156173030000002,0.421427183,0.285246167,-1.118496051,0.597402351,0.817020003,-0.23577693100000002,0.952426245,0.444454326,0.918911175,0.7043379117236841,0.438999931,0.929192608946809
